,itemIds,top-10 scores
2461308,"[696, 1666, 4185, 3926, 4060, 191, 1066, 2376, 2136, 931]","[0.052089237, 0.051388957, 0.049617004, 0.044585917, 0.044451945, 0.04313619, 0.03999457, 0.039606046, 0.03934195, 0.03931481]"
1695443,"[693, 208, 1707, 2408, 3285, 426, 1890, 165, 1234, 2114]","[0.059527144, 0.049816288, 0.04874585, 0.04783677, 0.04623977, 0.046144065, 0.045832343, 0.0445482, 0.043686595, 0.043541398]"
2491423,"[2913, 2712, 962, 3466, 3890, 2139, 166, 658, 550, 1220]","[0.04450492, 0.0403101, 0.036187418, 0.035134558, 0.034963842, 0.034864422, 0.034434237, 0.031665955, 0.031456247, 0.031023756]"
996082,"[76, 443, 1963, 148, 442, 3860, 3879, 1142, 2518, 452]","[0.050514914, 0.04583546, 0.043900922, 0.043129005, 0.04287579, 0.04264015, 0.042507607, 0.04155911, 0.04030884, 0.0394401]"
1051142,"[1692, 2866, 3496, 312, 1412, 2152, 1087, 3563, 1719, 4386]","[0.06545695, 0.062883675, 0.057373494, 0.05301662, 0.049849175, 0.04927788, 0.04584378, 0.044768162, 0.044472784, 0.04429469]"
1414736,"[1104, 789, 3903, 191, 1972, 3879, 2782, 990, 1955, 1110]","[0.05713588, 0.049135014, 0.046938144, 0.046820745, 0.045074765, 0.043305613, 0.042469572, 0.04209781, 0.041044403, 0.040398035]"
228331,"[1180, 1668, 1481, 809, 2153, 754, 3888, 1963, 4267, 1174]","[0.05875992, 0.056089252, 0.05062872, 0.045013312, 0.04326942, 0.04311446, 0.040482894, 0.039770514, 0.038831275, 0.0386159]"
488183,"[2680, 668, 1307, 3312, 1521, 1305, 1282, 30, 886, 443]","[0.05460524, 0.054367475, 0.052959576, 0.048438787, 0.04660737, 0.045972124, 0.045782905, 0.04338993, 0.043327093, 0.043071024]"
1598429,"[3826, 4210, 4216, 1792, 4490, 18, 829, 2057, 17, 3159]","[0.042991944, 0.04116343, 0.037258994, 0.035291195, 0.034511335, 0.034052182, 0.03369846, 0.033589013, 0.03303696, 0.032722738]"
652235,"[1819, 4069, 990, 77, 1853, 575, 2172, 1867, 1790, 3324]","[0.042435348, 0.040751707, 0.03913772, 0.038824476, 0.038340818, 0.03824397, 0.037229586, 0.036953285, 0.036768727, 0.036411103]"
2011830,"[2823, 3106, 1140, 1810, 223, 4266, 199, 1561, 3148, 2953]","[0.057657808, 0.055492718, 0.049915846, 0.048035186, 0.045786604, 0.044017296, 0.04400307, 0.04320995, 0.042487506, 0.041748922]"
1801092,"[2326, 1877, 3970, 3333, 798, 3954, 3936, 1719, 2181, 2862]","[0.052825294, 0.046117403, 0.04563784, 0.044548742, 0.044369157, 0.044317808, 0.04350523, 0.041118097, 0.040795077, 0.040240083]"
734910,"[501, 942, 1100, 3542, 270, 4393, 1853, 952, 424, 2335]","[0.050269023, 0.04842143, 0.043741092, 0.04241137, 0.03880766, 0.038408186, 0.037989765, 0.036965895, 0.036461554, 0.03614694]"
330870,"[2617, 3672, 3903, 367, 3371, 3478, 2862, 700, 165, 2379]","[0.049166735, 0.045362, 0.04189764, 0.04000161, 0.039958604, 0.039330956, 0.039032258, 0.03673907, 0.035030305, 0.034333877]"
282567,"[1395, 2660, 2033, 1470, 1066, 3095, 4396, 798, 3582, 127]","[0.045363784, 0.041873626, 0.041033417, 0.039512638, 0.038400378, 0.036059916, 0.0344186, 0.03406306, 0.03405024, 0.03328909]"
2376426,"[4389, 730, 1861, 4454, 1282, 3510, 275, 2153, 1558, 662]","[0.05572365, 0.0512166, 0.051211488, 0.04809959, 0.04318308, 0.042953633, 0.042757183, 0.04205877, 0.04157577, 0.04088682]"
2558118,"[3326, 2574, 1428, 4472, 3301, 3938, 2009, 2016, 1467, 3593]","[0.05051783, 0.050483737, 0.04494089, 0.040739857, 0.040442396, 0.039868772, 0.039312627, 0.03851152, 0.038320836, 0.03818634]"
2549475,"[2660, 1202, 4402, 1324, 2009, 312, 2167, 4115, 2057, 28]","[0.061351012, 0.05250097, 0.048268024, 0.047566026, 0.047092516, 0.046866104, 0.045710906, 0.045496244, 0.045458492, 0.044510454]"
2427438,"[3962, 426, 4306, 3532, 3269, 798, 1255, 3710, 1001, 3242]","[0.052682668, 0.04693305, 0.04609477, 0.045027144, 0.044536065, 0.044090718, 0.043607462, 0.042661015, 0.04116083, 0.039155208]"
1284253,"[4413, 1180, 571, 720, 2113, 840, 1110, 2136, 985, 4157]","[0.05187516, 0.047263257, 0.04700718, 0.045711964, 0.044154886, 0.042733945, 0.042343054, 0.042060345, 0.04107794, 0.04006534]"
1913100,"[2882, 798, 3935, 1140, 952, 2189, 2457, 1245, 2865, 3921]","[0.048460923, 0.045348756, 0.044724934, 0.0424512, 0.041254077, 0.040562827, 0.040420033, 0.038291477, 0.03712525, 0.036561966]"
1775569,"[1264, 2051, 2212, 4306, 3626, 2762, 156, 2640, 962, 416]","[0.049195837, 0.045761693, 0.04559835, 0.044964027, 0.043706555, 0.04360095, 0.041456223, 0.04133004, 0.039857514, 0.03902466]"
1515027,"[4040, 4144, 3253, 83, 2181, 215, 3500, 26, 2171, 3801]","[0.040263772, 0.0365936, 0.036459163, 0.036089107, 0.03348419, 0.03318795, 0.033111494, 0.03256176, 0.032383103, 0.032268565]"
1570091,"[262, 3408, 686, 996, 4389, 3369, 2136, 2659, 2699, 1708]","[0.07936339, 0.06612428, 0.057010546, 0.05505694, 0.054597788, 0.054498397, 0.0522512, 0.051763352, 0.049729954, 0.049660295]"
120953,"[1481, 362, 97, 426, 1728, 996, 341, 2762, 4290, 2331]","[0.04897086, 0.04620941, 0.046186306, 0.045435112, 0.044127643, 0.04364912, 0.04342994, 0.040169287, 0.039067917, 0.039002515]"
2035931,"[1664, 2192, 3253, 1300, 4040, 2922, 2408, 4210, 3701, 2505]","[0.040735923, 0.03896225, 0.038482014, 0.036822964, 0.036602803, 0.036097504, 0.03582018, 0.035682723, 0.03447643, 0.034214962]"
2557847,"[3282, 4356, 1324, 165, 3478, 2132, 2047, 3617, 4115, 290]","[0.060356792, 0.05259445, 0.050506733, 0.049937565, 0.049333982, 0.047005486, 0.04661557, 0.046234995, 0.045982808, 0.044547155]"
1332310,"[3120, 2033, 2251, 2302, 1853, 3642, 3826, 2852, 2326, 501]","[0.058001626, 0.050387178, 0.047658186, 0.04596912, 0.045382295, 0.04477118, 0.044426303, 0.044092994, 0.04250266, 0.039665442]"
1272902,"[4078, 2757, 3905, 4089, 1408, 3128, 1645, 2865, 993, 2016]","[0.067779265, 0.06652388, 0.0527291, 0.050337948, 0.04775585, 0.04753402, 0.04702027, 0.045960825, 0.044900507, 0.044528577]"
2292987,"[1096, 2001, 3030, 3817, 1521, 789, 4488, 4389, 2796, 2012]","[0.05588304, 0.05477602, 0.05422336, 0.054164406, 0.051966857, 0.051320285, 0.050419033, 0.050222103, 0.049011152, 0.04725813]"
419722,"[2173, 1976, 3608, 3165, 4474, 631, 1810, 1193, 4427, 3615]","[0.06962962, 0.06238952, 0.061087724, 0.057760723, 0.057745397, 0.057174344, 0.054833807, 0.05173874, 0.04875876, 0.0486406]"
1514563,"[3725, 4474, 3128, 896, 2927, 670, 3650, 2944, 329, 3265]","[0.054193847, 0.047362097, 0.045581557, 0.039414637, 0.03905521, 0.03704599, 0.036904577, 0.035303786, 0.033531196, 0.032896016]"
1180874,"[993, 1102, 452, 2851, 442, 4115, 1145, 988, 1821, 2012]","[0.048737682, 0.04681456, 0.046679527, 0.044082303, 0.043469936, 0.04034065, 0.039701387, 0.039250687, 0.03705789, 0.036941778]"
1222729,"[621, 26, 798, 3946, 225, 1666, 3763, 3638, 2701, 3626]","[0.048439547, 0.04545729, 0.044703223, 0.042120904, 0.04201581, 0.041884318, 0.04032819, 0.037119683, 0.036615193, 0.0364322]"
97827,"[1329, 2152, 385, 1971, 2953, 1172, 3368, 1264, 3936, 4341]","[0.040176775, 0.039811973, 0.038779426, 0.038612947, 0.03365094, 0.032276228, 0.031805072, 0.03157083, 0.030153163, 0.030070718]"
1208170,"[3875, 1270, 1890, 1638, 693, 4056, 262, 1656, 2876, 659]","[0.05322762, 0.051869694, 0.050216686, 0.047915064, 0.046916835, 0.04383996, 0.043462835, 0.043113228, 0.043076545, 0.04297673]"
1926410,"[2495, 2660, 3840, 2874, 3350, 571, 242, 758, 3826, 4330]","[0.07091582, 0.055130158, 0.053577423, 0.051471725, 0.049288478, 0.046279587, 0.04598417, 0.0459322, 0.04360605, 0.042300228]"
1265365,"[4247, 2376, 1421, 4027, 1728, 1394, 2711, 564, 4216, 2080]","[0.044576112, 0.04280244, 0.042598955, 0.04234644, 0.03943883, 0.03846346, 0.038125176, 0.03759409, 0.03756634, 0.036875714]"
2207728,"[752, 213, 3489, 986, 3570, 689, 2360, 1482, 262, 1974]","[0.048856106, 0.044509497, 0.044239815, 0.04418702, 0.04378743, 0.042183537, 0.041566018, 0.041262552, 0.040479675, 0.039254498]"
1191776,"[1633, 2659, 1140, 2762, 3835, 2452, 4201, 3253, 3962, 1867]","[0.04681357, 0.045461312, 0.04337277, 0.04303448, 0.042659905, 0.042486362, 0.041816223, 0.040890034, 0.040707234, 0.039144523]"
260986,"[3684, 1905, 2186, 3420, 3962, 2874, 425, 1585, 1843, 2452]","[0.058029644, 0.055690184, 0.044127602, 0.04359548, 0.043471705, 0.04150965, 0.04115133, 0.040559985, 0.039300043, 0.039060682]"
2402949,"[4159, 2329, 3274, 3159, 2172, 180, 2922, 3487, 3777, 1819]","[0.046494607, 0.04228856, 0.040483527, 0.040180154, 0.03849085, 0.038119514, 0.03762244, 0.037359085, 0.03733811, 0.03705495]"
741414,"[1289, 3138, 2114, 3106, 2346, 1810, 4115, 751, 331, 3253]","[0.051505763, 0.047028158, 0.045015786, 0.04501193, 0.043398164, 0.03920139, 0.038672388, 0.0380521, 0.0362361, 0.03606744]"
1839240,"[670, 2462, 2016, 2153, 3505, 1046, 1120, 4420, 2139, 165]","[0.053582065, 0.05149188, 0.04872869, 0.04579385, 0.045496892, 0.042689495, 0.04262968, 0.04239824, 0.04208788, 0.04105821]"
1240043,"[798, 4284, 2865, 580, 1298, 1359, 1060, 3879, 3928, 3875]","[0.066296846, 0.060867857, 0.055228855, 0.051964615, 0.045009322, 0.044475295, 0.04346488, 0.04176701, 0.04149092, 0.04138257]"
76932,"[2186, 4488, 3276, 3253, 1289, 104, 2580, 2112, 3962, 832]","[0.07142098, 0.0641515, 0.060812943, 0.056962248, 0.053448323, 0.052025855, 0.050382983, 0.049325082, 0.04506617, 0.044775672]"
322211,"[3500, 2525, 693, 3084, 3730, 3923, 1066, 2057, 672, 1329]","[0.05972427, 0.05266907, 0.049650792, 0.04895818, 0.046603054, 0.042839907, 0.041184064, 0.040177025, 0.03856885, 0.03797175]"
669915,"[571, 3239, 3835, 3758, 754, 143, 4123, 289, 2033, 3047]","[0.053084634, 0.044192173, 0.038624037, 0.036954828, 0.036735255, 0.036360618, 0.03628895, 0.036221214, 0.035701577, 0.03510014]"
2184941,"[2152, 2698, 643, 723, 2660, 2342, 657, 3917, 3058, 385]","[0.04303556, 0.03801276, 0.035941508, 0.035842083, 0.034395847, 0.034141537, 0.034126908, 0.033940364, 0.03392003, 0.032629676]"
2565741,"[2457, 3638, 3058, 1682, 408, 789, 367, 3427, 1719, 2874]","[0.054736108, 0.053272568, 0.043743763, 0.043132145, 0.042878255, 0.0420985, 0.042079683, 0.041614782, 0.041398067, 0.041334476]"
2240602,"[3684, 3756, 2389, 4123, 2162, 4306, 1790, 3725, 2304, 1394]","[0.055114932, 0.0506031, 0.04906272, 0.046786085, 0.04358206, 0.040460072, 0.03978119, 0.039755784, 0.039224748, 0.03843539]"
1543231,"[1255, 2456, 1810, 2660, 798, 2874, 1066, 424, 3254, 1890]","[0.067686416, 0.04830865, 0.047936838, 0.047400538, 0.047324486, 0.046534404, 0.046440426, 0.046317067, 0.046067894, 0.04523617]"
2154783,"[3315, 2572, 4127, 2617, 1794, 2913, 4441, 3903, 1066, 1055]","[0.055395894, 0.050990745, 0.046006422, 0.045813855, 0.04295175, 0.0417584, 0.03956393, 0.03869655, 0.038206354, 0.037366338]"
2159683,"[3254, 443, 3763, 3942, 3427, 1861, 3905, 4135, 166, 2960]","[0.047833864, 0.045419294, 0.043084968, 0.042662278, 0.039960146, 0.038617894, 0.03849481, 0.03787451, 0.037593897, 0.03730064]"
1220414,"[4454, 2660, 897, 4330, 1467, 1110, 118, 398, 290, 253]","[0.0592749, 0.053066004, 0.047126334, 0.046312958, 0.04456512, 0.04378244, 0.04309202, 0.04115084, 0.039366797, 0.038633592]"
1165045,"[693, 2590, 4266, 2577, 3326, 3106, 2551, 283, 2762, 143]","[0.03933698, 0.039053906, 0.038701482, 0.037504785, 0.036236394, 0.036152057, 0.035241887, 0.033352416, 0.033174027, 0.032854866]"
2109274,"[3320, 1625, 561, 3106, 2287, 28, 4472, 3147, 138, 3798]","[0.06386305, 0.050342333, 0.04771079, 0.046641193, 0.046220053, 0.043226644, 0.04258854, 0.04200617, 0.041580357, 0.041324746]"
1984503,"[2016, 1307, 3095, 133, 494, 607, 3946, 4366, 3573, 482]","[0.04694824, 0.045999486, 0.045861803, 0.039673638, 0.039559495, 0.038820937, 0.03870658, 0.038420893, 0.03819726, 0.037322294]"
2376983,"[3220, 1728, 2080, 3276, 3135, 3506, 652, 2199, 1123, 4159]","[0.06603172, 0.06602376, 0.059430253, 0.053876318, 0.049299717, 0.04927046, 0.04887911, 0.048327506, 0.047273993, 0.046859078]"
2342430,"[1123, 4173, 2319, 3926, 4171, 3523, 4210, 4249, 670, 3198]","[0.060236376, 0.057949793, 0.054461863, 0.0544222, 0.05199173, 0.05009027, 0.049480107, 0.049232, 0.046697035, 0.04649001]"
695959,"[798, 1476, 3333, 2372, 1810, 1625, 3350, 1160, 2001, 3090]","[0.060164113, 0.055103242, 0.050912503, 0.050343238, 0.043843992, 0.043658614, 0.04295529, 0.042554006, 0.04245233, 0.04242883]"
1467665,"[3220, 452, 3506, 2528, 2335, 3301, 3207, 2749, 577, 367]","[0.055065602, 0.053213917, 0.04860829, 0.046874262, 0.04645421, 0.043717593, 0.043476224, 0.042933095, 0.041974686, 0.040153943]"
2013198,"[1746, 1734, 2149, 1925, 1844, 677, 58, 3267, 2590, 3923]","[0.042510755, 0.04175565, 0.039858643, 0.038326133, 0.03663969, 0.035588812, 0.034627974, 0.03434442, 0.03400706, 0.03372857]"
2564219,"[3860, 3282, 3265, 2743, 1044, 143, 187, 97, 1120, 580]","[0.061196003, 0.05339332, 0.05209606, 0.05175999, 0.0511653, 0.050700624, 0.050280742, 0.049251013, 0.047583044, 0.047388464]"
1212467,"[1585, 3090, 2989, 2757, 4474, 4225, 3385, 3624, 4393, 2186]","[0.049706608, 0.046879575, 0.042071648, 0.039815117, 0.03901192, 0.038198788, 0.036023695, 0.03597892, 0.035143383, 0.03490977]"
1471004,"[1481, 3526, 189, 4144, 1266, 629, 4289, 3239, 2775, 3835]","[0.061899874, 0.0575419, 0.05070833, 0.04841278, 0.046532217, 0.04440664, 0.044188812, 0.04325815, 0.042326752, 0.040370855]"
2236975,"[4043, 2139, 4356, 1865, 28, 4390, 4127, 3685, 956, 3938]","[0.0582572, 0.04963548, 0.04943565, 0.049147975, 0.04883024, 0.047887966, 0.047841538, 0.047602125, 0.04381809, 0.043083698]"
2481975,"[3840, 2360, 1561, 3905, 232, 1123, 4255, 1092, 3926, 3817]","[0.06845963, 0.066636726, 0.05414825, 0.05307644, 0.051948678, 0.05157957, 0.05146179, 0.049963526, 0.048868123, 0.04698931]"
681621,"[4056, 4266, 659, 3368, 175, 788, 681, 1861, 2981, 443]","[0.045227725, 0.04381978, 0.04357199, 0.040254243, 0.03923564, 0.038722955, 0.037411895, 0.036738094, 0.036451496, 0.0361357]"
2614458,"[789, 2212, 143, 2590, 3626, 4056, 3315, 1735, 1100, 2551]","[0.053350303, 0.04927808, 0.047557436, 0.04535813, 0.043449633, 0.0432666, 0.04121537, 0.04051405, 0.03944297, 0.03884339]"
1109004,"[1180, 3624, 2012, 3453, 4488, 4386, 4033, 4474, 580, 2942]","[0.06515537, 0.059144348, 0.04340272, 0.04305735, 0.041681837, 0.041520752, 0.038548365, 0.03829068, 0.038195364, 0.037352223]"
537283,"[607, 1877, 2495, 2804, 316, 4127, 2499, 2953, 846, 2577]","[0.067821935, 0.057887673, 0.050296437, 0.049282018, 0.0472063, 0.04652284, 0.046320476, 0.04569382, 0.044686005, 0.04412721]"
929383,"[723, 2775, 3670, 4387, 378, 3920, 4465, 2465, 1401, 3368]","[0.05734503, 0.04556455, 0.04397475, 0.039725758, 0.03835418, 0.037737563, 0.03580248, 0.03365674, 0.033013996, 0.031912312]"
1251030,"[1096, 3058, 1074, 2938, 3769, 1521, 4033, 4369, 3151, 1803]","[0.06317584, 0.053042017, 0.05187246, 0.051531177, 0.050986458, 0.050909538, 0.04764245, 0.046607696, 0.044255793, 0.04304991]"
1333445,"[3942, 3610, 1282, 3254, 3685, 2981, 30, 696, 829, 4149]","[0.06944468, 0.06738763, 0.063879095, 0.062301274, 0.05698385, 0.05441912, 0.05058519, 0.048164226, 0.043695092, 0.043318994]"
2304413,"[1803, 1912, 2375, 3768, 4256, 1298, 3364, 2332, 3475, 2057]","[0.056581832, 0.053608224, 0.05245278, 0.04663152, 0.04506892, 0.042887792, 0.040342446, 0.04020019, 0.03786679, 0.03769133]"
222203,"[3320, 1625, 26, 424, 1553, 548, 2955, 3446, 30, 18]","[0.046422962, 0.04576586, 0.042702958, 0.042616133, 0.039725166, 0.0397016, 0.039334588, 0.038723677, 0.03857715, 0.038002256]"
2254093,"[2016, 1299, 1843, 2009, 3833, 2470, 2045, 2136, 2897, 3222]","[0.05461087, 0.0519138, 0.049709808, 0.04871987, 0.046278093, 0.0455197, 0.04292173, 0.04274492, 0.042402193, 0.04205078]"
1152342,"[2152, 1255, 548, 18, 3917, 2342, 822, 1553, 4496, 3197]","[0.05947121, 0.05185122, 0.047615234, 0.047483608, 0.043895494, 0.043808516, 0.04224366, 0.041965213, 0.04108064, 0.040835522]"
1037179,"[133, 1073, 1250, 2927, 2577, 2590, 2899, 2314, 789, 4369]","[0.048097476, 0.042620856, 0.041467357, 0.039804988, 0.039422974, 0.038402624, 0.036570672, 0.036339853, 0.036002964, 0.035896312]"
747104,"[798, 3253, 175, 270, 659, 3579, 4393, 3817, 3320, 4266]","[0.05914659, 0.058399837, 0.054453813, 0.05375756, 0.051928468, 0.05025876, 0.049201414, 0.04806738, 0.042843837, 0.042555552]"
329926,"[4147, 2865, 1222, 3907, 58, 3541, 3446, 2348, 3758, 988]","[0.04409654, 0.040925816, 0.03879055, 0.037974592, 0.037619345, 0.036934443, 0.036220804, 0.03566678, 0.03551033, 0.034812253]"
1834680,"[2186, 1289, 4356, 2580, 3369, 2139, 4171, 2391, 4247, 3253]","[0.05548751, 0.05101253, 0.05020158, 0.049780436, 0.046992432, 0.043362208, 0.043072764, 0.042443242, 0.042088695, 0.040962853]"
1000569,"[3120, 2391, 501, 4474, 2698, 3282, 2757, 471, 1222, 1289]","[0.04334574, 0.042030174, 0.040157832, 0.039679002, 0.03937783, 0.03928515, 0.038822982, 0.038442243, 0.038315166, 0.03810562]"
2506251,"[3879, 3515, 4042, 1021, 3047, 348, 213, 331, 3595, 1479]","[0.057739925, 0.049518567, 0.04811999, 0.04359134, 0.042820826, 0.04110899, 0.04089497, 0.040484842, 0.04036082, 0.040015053]"
820667,"[442, 4389, 1289, 443, 1861, 1615, 4123, 2389, 4089, 659]","[0.058573768, 0.058427747, 0.05628072, 0.054968353, 0.054680206, 0.05005468, 0.049473986, 0.048886135, 0.048854712, 0.04843304]"
949177,"[2775, 1659, 165, 1703, 3649, 1110, 822, 4141, 3949, 2861]","[0.062376544, 0.04959592, 0.046055164, 0.045699947, 0.04494806, 0.04283975, 0.041511048, 0.040424276, 0.040215652, 0.04014996]"
1732403,"[30, 1810, 571, 1877, 209, 2462, 191, 2470, 2443, 3935]","[0.05520722, 0.04880524, 0.045659464, 0.044363335, 0.042039458, 0.041766167, 0.041302115, 0.040502366, 0.04010304, 0.03978797]"
2466104,"[3047, 580, 3190, 1479, 1798, 2577, 2188, 344, 4474, 1661]","[0.05780338, 0.049719106, 0.045290995, 0.041301247, 0.041029837, 0.040174168, 0.037403073, 0.036375824, 0.035390478, 0.035379156]"
2141793,"[517, 316, 1102, 357, 2033, 443, 4438, 1080, 1282, 1395]","[0.051790696, 0.049139388, 0.047864933, 0.043902375, 0.043470614, 0.043421783, 0.04317119, 0.040753614, 0.040639427, 0.04048003]"
663560,"[3703, 1853, 3907, 471, 3487, 693, 2012, 3684, 3355, 524]","[0.056537125, 0.04747761, 0.047035523, 0.04425245, 0.042829067, 0.042096753, 0.04135524, 0.041108333, 0.04065795, 0.040215537]"
269430,"[4049, 3348, 672, 986, 1799, 1262, 1428, 1518, 97, 1144]","[0.054788094, 0.047542084, 0.047021013, 0.04662629, 0.045176066, 0.043390427, 0.042742267, 0.042389404, 0.042038083, 0.04162134]"
352583,"[312, 191, 4043, 1428, 1692, 1719, 3763, 3320, 2866, 2701]","[0.053304758, 0.05280229, 0.049084727, 0.0480264, 0.046862952, 0.046531394, 0.045427516, 0.044445563, 0.04352141, 0.042857468]"
1210900,"[1120, 2408, 3394, 3009, 4225, 3312, 4420, 253, 283, 3638]","[0.049310796, 0.0468248, 0.045025226, 0.04416979, 0.04373999, 0.037204698, 0.03656504, 0.036052767, 0.036020253, 0.035866365]"
1519912,"[2360, 563, 717, 1395, 16, 3921, 720, 3743, 3870, 985]","[0.06113899, 0.055987697, 0.04856846, 0.046410143, 0.045969974, 0.045859966, 0.04210007, 0.040824767, 0.039146014, 0.038293187]"
511364,"[2457, 2913, 3071, 2161, 3368, 2200, 4042, 2905, 312, 3444]","[0.054001343, 0.052124493, 0.049404297, 0.04916969, 0.047464855, 0.04647615, 0.044621635, 0.044166565, 0.043498214, 0.043497145]"
1575852,"[3253, 3071, 3670, 1884, 3782, 3106, 223, 705, 3917, 3433]","[0.047222234, 0.045812484, 0.045791876, 0.045704912, 0.04519123, 0.0449224, 0.044614743, 0.04336234, 0.042740833, 0.042606357]"
323550,"[3086, 1703, 1638, 1307, 2149, 4145, 2128, 571, 1744, 1270]","[0.054578062, 0.053520665, 0.053126253, 0.048366025, 0.046885133, 0.04633909, 0.04590718, 0.04499462, 0.04297652, 0.042703677]"
419452,"[798, 2408, 2889, 3216, 4441, 3958, 1201, 3515, 872, 788]","[0.053470142, 0.046736836, 0.042107545, 0.03988706, 0.0392483, 0.039129388, 0.038351253, 0.038070142, 0.037934944, 0.03740256]"
839982,"[3905, 2348, 4441, 3427, 3966, 2775, 2319, 907, 97, 4247]","[0.07442654, 0.06444783, 0.06438192, 0.053418193, 0.053339742, 0.05053742, 0.0504142, 0.050410733, 0.048172474, 0.046898182]"
10670,"[580, 3962, 2800, 2601, 225, 705, 4330, 2521, 1799, 4031]","[0.058903493, 0.047772568, 0.045201145, 0.04417946, 0.037398368, 0.037341516, 0.03517203, 0.034979656, 0.034170803, 0.03384768]"
950339,"[165, 143, 2200, 2862, 789, 3710, 3672, 3624, 3282, 4393]","[0.05232189, 0.048226748, 0.04659434, 0.04629348, 0.04588086, 0.04303397, 0.04171643, 0.04137204, 0.039966963, 0.039740186]"
1233169,"[3138, 798, 58, 2499, 3538, 3740, 468, 872, 482, 4271]","[0.058088206, 0.052948274, 0.049714524, 0.045904618, 0.044240844, 0.04341976, 0.042378757, 0.042266812, 0.042074263, 0.041756902]"
1576786,"[2342, 3239, 3071, 1615, 3864, 30, 2152, 209, 533, 2001]","[0.04728363, 0.04515135, 0.043151777, 0.0411919, 0.040015727, 0.039281555, 0.03758912, 0.037069432, 0.036020253, 0.03587808]"
2209429,"[3487, 822, 1666, 2172, 720, 3938, 3170, 4472, 268, 1795]","[0.051211566, 0.04836154, 0.04742981, 0.040064383, 0.03404332, 0.033461265, 0.033101264, 0.033030257, 0.032909043, 0.032524645]"
1694036,"[2137, 2851, 3220, 3626, 2366, 3414, 3086, 3610, 763, 1068]","[0.054124, 0.047110423, 0.046295945, 0.04443346, 0.042938154, 0.041022226, 0.039615892, 0.038597286, 0.037378434, 0.037283015]"
116018,"[1421, 1719, 4266, 3879, 561, 811, 1754, 1148, 3153, 3860]","[0.050584614, 0.049227808, 0.043523643, 0.039826706, 0.03948682, 0.039214168, 0.03738085, 0.037199594, 0.036067154, 0.035965845]"
1507129,"[1518, 1525, 730, 1665, 3888, 1744, 1395, 3222, 2162, 2443]","[0.04350065, 0.039178986, 0.0369597, 0.036383163, 0.03621001, 0.0362082, 0.035813965, 0.03559785, 0.035267416, 0.03468532]"
1820746,"[171, 3253, 26, 4072, 822, 77, 426, 3181, 3946, 2371]","[0.055734172, 0.046469994, 0.04603366, 0.04353259, 0.04327478, 0.04157663, 0.041452095, 0.040142603, 0.03974161, 0.03963013]"
1014803,"[2001, 528, 846, 659, 2949, 2852, 4207, 992, 1759, 2340]","[0.06309683, 0.04723111, 0.046284348, 0.0450733, 0.04469628, 0.04323734, 0.042859893, 0.04118673, 0.040494613, 0.04036008]"
1974296,"[2852, 2251, 2617, 2577, 4266, 3376, 3942, 30, 1853, 2967]","[0.055850063, 0.042371575, 0.04230081, 0.042273343, 0.04212215, 0.04205069, 0.041883964, 0.040365316, 0.040016938, 0.039435443]"
436510,"[3093, 1890, 2981, 3742, 2319, 2443, 2590, 2865, 751, 329]","[0.05155813, 0.05062213, 0.04913248, 0.04712226, 0.045602642, 0.04184375, 0.040608816, 0.039352603, 0.037823863, 0.0372745]"
1696573,"[730, 3320, 2016, 1819, 1421, 1861, 809, 3030, 3312, 788]","[0.044247918, 0.043226935, 0.040840916, 0.039853226, 0.039804418, 0.038937997, 0.0388198, 0.038713675, 0.0373423, 0.0367146]"
1678423,"[3254, 3579, 3138, 1102, 3810, 3481, 311, 2712, 2217, 334]","[0.045443434, 0.043994974, 0.041251183, 0.040222783, 0.039621584, 0.039042063, 0.038457714, 0.03820011, 0.037305597, 0.035957772]"
1683899,"[1307, 2660, 197, 1255, 1865, 4454, 636, 1467, 3368, 1428]","[0.068577275, 0.05424074, 0.049207076, 0.048523713, 0.04686276, 0.04532774, 0.044942494, 0.044098865, 0.043621052, 0.0430505]"
2533415,"[2395, 3253, 4454, 191, 2913, 3210, 3917, 4127, 561, 2136]","[0.04921129, 0.046326004, 0.042066105, 0.040765025, 0.040543377, 0.03790709, 0.034804247, 0.03370517, 0.033333782, 0.033009328]"
2497558,"[2920, 1792, 3368, 2783, 1692, 262, 896, 2922, 4171, 313]","[0.05534165, 0.04866111, 0.0457386, 0.045221455, 0.042460304, 0.042346478, 0.041950766, 0.04058089, 0.039977748, 0.039556477]"
277366,"[2699, 3626, 2443, 3148, 256, 4043, 3763, 1140, 252, 2080]","[0.04642122, 0.045930162, 0.043827627, 0.04205844, 0.041972548, 0.040676463, 0.040541496, 0.039654966, 0.039615527, 0.038536824]"
1261402,"[4080, 846, 452, 1406, 1307, 270, 1854, 652, 1810, 1645]","[0.046104036, 0.04017871, 0.03951337, 0.03853481, 0.038175892, 0.037111383, 0.036641758, 0.035954308, 0.03591263, 0.035871636]"
2593828,"[3071, 1174, 3320, 304, 1754, 425, 175, 3782, 1094, 2862]","[0.056648728, 0.04988569, 0.04810874, 0.044715423, 0.043914735, 0.042951643, 0.042000294, 0.04175288, 0.040968552, 0.040889658]"
2077079,"[2217, 1305, 3860, 1044, 1144, 2290, 1412, 2989, 4173, 143]","[0.059826523, 0.04895742, 0.047236, 0.046449214, 0.04543733, 0.042844202, 0.040647384, 0.040324237, 0.039717156, 0.037662648]"
