,userId,itemIds,scores
150,151,"[135, 743, 788, 661, 104, 65, 733, 7, 5, 719, 1356, 1073, 141, 12, 653, 784, 95, 112, 802, 786, 852, 637, 62, 1, 780, 736, 9, 494, 3, 32, 737, 765, 762, 1367, 14, 52, 648, 673, 837, 17, 805, 849, 799, 724, 140, 832, 1405, 260, 628, 36]","[1.0590085983276367, 1.0470035076141357, 1.0259943008422852, 1.0243483781814575, 1.0127781629562378, 1.0010319948196411, 0.9972487092018127, 0.996810257434845, 0.9910064339637756, 0.9820464253425598, 0.9786508679389954, 0.9734470844268799, 0.9655205011367798, 0.9651749134063721, 0.9625592231750488, 0.9585198163986206, 0.9581637382507324, 0.956409752368927, 0.9547873139381409, 0.9491098523139954, 0.9485130906105042, 0.9394427537918091, 0.9388240575790405, 0.9371261596679688, 0.934678316116333, 0.9337276816368103, 0.9336110353469849, 0.9236930012702942, 0.9225088357925415, 0.9183737635612488, 0.9160721302032471, 0.9149258136749268, 0.9145107865333557, 0.9118366837501526, 0.9102326035499573, 0.908086359500885, 0.9046416878700256, 0.9009339213371277, 0.8958664536476135, 0.8918682336807251, 0.8901610374450684, 0.8891679644584656, 0.8831331729888916, 0.881078839302063, 0.8807676434516907, 0.8732052445411682, 0.8723669648170471, 0.868610680103302, 0.8685320615768433, 0.8600629568099976]"
151,152,"[79132, 318, 593, 6016, 58559, 356, 99114, 858, 527, 68954, 91529, 1193, 68157, 109487, 2959, 1704, 296, 89745, 74458, 50, 3949, 1221, 47, 106782, 2571, 260, 57669, 2858, 111, 59315, 778, 48516, 60069, 608, 63082, 92259, 112552, 293, 2028, 1089, 116797, 109374, 2329, 80463, 72998, 27773, 7153, 1213, 1198, 904]","[1.0205634832382202, 1.0172208547592163, 1.0105726718902588, 1.0088887214660645, 0.9982656836509705, 0.9964038729667664, 0.9809185862541199, 0.9788352847099304, 0.9776621460914612, 0.9712930917739868, 0.9647595286369324, 0.9639885425567627, 0.9610270261764526, 0.9580169320106506, 0.9555979371070862, 0.955031156539917, 0.9539962410926819, 0.9459983706474304, 0.9414953589439392, 0.9401445388793945, 0.9386833310127258, 0.9379252791404724, 0.9365956783294678, 0.9298257827758789, 0.9209550619125366, 0.9197139143943787, 0.9140387773513794, 0.9119608998298645, 0.9118444919586182, 0.9115257859230042, 0.9112494587898254, 0.9096180200576782, 0.9084601402282715, 0.9069589376449585, 0.9047307372093201, 0.9043557047843933, 0.9003182649612427, 0.8991909027099609, 0.8988818526268005, 0.8919761776924133, 0.8831877112388611, 0.882368803024292, 0.8821189403533936, 0.8763933181762695, 0.8745713829994202, 0.8738512992858887, 0.8721217513084412, 0.8686532378196716, 0.8666350841522217, 0.8654680848121643]"
152,153,"[3147, 2324, 8368, 60069, 7153, 134130, 116797, 68954, 91500, 1968, 4886, 4306, 6539, 2959, 3408, 74458, 112556, 1682, 293, 1246, 1206, 92259, 109374, 4973, 112552, 3114, 1, 2762, 6377, 5669, 7361, 134853, 81845, 2918, 5618, 106782, 5952, 47099, 1580, 112183, 109487, 500, 58559, 72998, 6373, 1258, 7147, 3948, 4226, 318]","[1.1027841567993164, 1.09519624710083, 1.0948330163955688, 1.0902737379074097, 1.0867494344711304, 1.0859359502792358, 1.0796746015548706, 1.0731029510498047, 1.0666680335998535, 1.064522624015808, 1.0592752695083618, 1.0548726320266724, 1.0507417917251587, 1.0451470613479614, 1.044481635093689, 1.0434490442276, 1.0403141975402832, 1.0389949083328247, 1.0316170454025269, 1.0295172929763794, 1.0270934104919434, 1.0270569324493408, 1.0245914459228516, 1.0243043899536133, 1.023910641670227, 1.0220550298690796, 1.0215181112289429, 1.0140141248703003, 1.011727213859558, 1.0110193490982056, 1.0106377601623535, 1.0104286670684814, 1.0068399906158447, 1.004378080368042, 1.0032610893249512, 1.0004905462265015, 1.000483751296997, 0.9973956942558289, 0.9970077872276306, 0.996097981929779, 0.9958236813545227, 0.9954419732093811, 0.9946465492248535, 0.9943910837173462, 0.9920868277549744, 0.9920693635940552, 0.9917972683906555, 0.9906514883041382, 0.9902817010879517, 0.9901835322380066]"
153,154,"[109487, 122904, 89745, 79132, 68954, 260, 115617, 112852, 116797, 59315, 76093, 152081, 122882, 356, 91529, 58559, 69844, 122886, 134853, 1198, 7153, 72998, 2571, 3578, 4993, 60069, 106782, 95510, 1704, 134130, 164179, 88140, 91500, 5952, 112552, 109374, 318, 2028, 68157, 4896, 2959, 88125, 1210, 77561, 111759, 593, 1196, 81834, 527, 1]","[0.9824798107147217, 0.9420683979988098, 0.9164023399353027, 0.906519889831543, 0.9065042734146118, 0.9016463160514832, 0.8936975002288818, 0.8856937289237976, 0.8758925199508667, 0.8683849573135376, 0.8627340793609619, 0.8610711097717285, 0.8540976047515869, 0.8532783389091492, 0.8499819040298462, 0.8482048511505127, 0.8456810712814331, 0.8397315144538879, 0.8389789462089539, 0.8307628035545349, 0.8306357860565186, 0.8254848122596741, 0.8238599300384521, 0.8178281188011169, 0.8158157467842102, 0.8128359317779541, 0.8115244507789612, 0.8112150430679321, 0.801539957523346, 0.8006891012191772, 0.7965280413627625, 0.7932732701301575, 0.7922653555870056, 0.7869014143943787, 0.7847476601600647, 0.7790631055831909, 0.777756929397583, 0.7752609848976135, 0.7752278447151184, 0.7745655179023743, 0.7735509872436523, 0.7616181373596191, 0.7533668279647827, 0.751251757144928, 0.7500039935112, 0.749224066734314, 0.7482597827911377, 0.7474606037139893, 0.7469260096549988, 0.7458267211914062]"
154,155,"[480, 3793, 318, 356, 2628, 1, 2355, 1580, 2571, 588, 589, 593, 110, 296, 3578, 527, 1517, 260, 1210, 3175, 150, 457, 592, 34, 1198, 780, 2683, 2502, 1196, 1356, 2321, 50, 595, 2028, 1917, 2959, 1721, 364, 2762, 367, 3052, 47, 2987, 153, 1270, 141, 597, 32, 333, 223]","[1.0213555097579956, 0.9858406782150269, 0.9712966680526733, 0.9703934192657471, 0.9557416439056396, 0.9511862993240356, 0.9385301470756531, 0.921257495880127, 0.9203067421913147, 0.9114648103713989, 0.9086189270019531, 0.9048466086387634, 0.891938328742981, 0.8891456723213196, 0.8851662874221802, 0.8780838251113892, 0.873344898223877, 0.872161328792572, 0.8708339333534241, 0.8640058636665344, 0.854323148727417, 0.8542195558547974, 0.8504307270050049, 0.8503398299217224, 0.8503021597862244, 0.8455731272697449, 0.8451662063598633, 0.8428704142570496, 0.8419408202171326, 0.8364562392234802, 0.8343911170959473, 0.8310922980308533, 0.830386221408844, 0.828728973865509, 0.8284348845481873, 0.8184131383895874, 0.8141952753067017, 0.8127649426460266, 0.8080949187278748, 0.806073784828186, 0.8060380816459656, 0.8050351142883301, 0.803987443447113, 0.8001614809036255, 0.7987008094787598, 0.7929986715316772, 0.7925282120704651, 0.7925247550010681, 0.7924768328666687, 0.7917059063911438]"
155,156,"[912, 1094, 608, 2359, 1210, 1580, 2078, 1270, 1, 1198, 2336, 1079, 780, 1036, 5060, 1077, 1148, 1711, 1288, 1265, 1380, 899, 357, 2599, 1230, 1197, 1252, 908, 260, 1267, 2289, 969, 904, 1968, 1693, 2355, 2028, 2243, 926, 1193, 858, 480, 1276, 913, 1206, 1244, 2395, 910, 955, 800]","[1.2339017391204834, 1.2156492471694946, 1.199107050895691, 1.1568130254745483, 1.133800745010376, 1.1112518310546875, 1.1050611734390259, 1.102471113204956, 1.0980523824691772, 1.0928492546081543, 1.0902899503707886, 1.083206295967102, 1.0809752941131592, 1.076515555381775, 1.0763055086135864, 1.0737382173538208, 1.065980315208435, 1.0655107498168945, 1.0639560222625732, 1.0638645887374878, 1.0629445314407349, 1.0617574453353882, 1.0611079931259155, 1.059433937072754, 1.0587527751922607, 1.0550252199172974, 1.0513254404067993, 1.0466299057006836, 1.0447955131530762, 1.0431997776031494, 1.042918086051941, 1.0419684648513794, 1.0409482717514038, 1.039846658706665, 1.0382769107818604, 1.038221836090088, 1.038158655166626, 1.0377964973449707, 1.0366395711898804, 1.0365102291107178, 1.0363556146621704, 1.0356128215789795, 1.0353929996490479, 1.0352320671081543, 1.0344908237457275, 1.0342806577682495, 1.0327327251434326, 1.032562255859375, 1.0316483974456787, 1.031491756439209]"
156,157,"[1197, 2858, 2959, 2571, 1270, 2028, 2762, 1196, 1198, 1193, 3578, 2683, 2694, 3752, 318, 1580, 1210, 2706, 858, 260, 1214, 3174, 3175, 1721, 2724, 1221, 356, 1136, 1291, 1704, 2628, 2716, 3298, 2722, 1036, 2355, 2502, 3617, 1200, 527, 593, 1961, 2396, 2712, 58559, 3793, 785, 50, 296, 2324]","[0.7955396175384521, 0.7952195405960083, 0.7820640206336975, 0.775370717048645, 0.774856448173523, 0.7723866105079651, 0.7622705698013306, 0.7604710459709167, 0.745718240737915, 0.7432734370231628, 0.7331886291503906, 0.7302881479263306, 0.7292302250862122, 0.7283247113227844, 0.703477680683136, 0.7021135091781616, 0.7014580368995667, 0.6941781044006348, 0.6922916173934937, 0.6845905184745789, 0.6824603080749512, 0.6808698177337646, 0.6758051514625549, 0.6678647994995117, 0.6677889823913574, 0.6602985858917236, 0.659647524356842, 0.656947672367096, 0.6555401086807251, 0.6542336940765381, 0.6519862413406372, 0.6510850191116333, 0.6475420594215393, 0.6433465480804443, 0.6423521637916565, 0.6406731605529785, 0.6395774483680725, 0.6379076838493347, 0.6366124749183655, 0.6337069869041443, 0.63132244348526, 0.6300286650657654, 0.6261909008026123, 0.6179054379463196, 0.6130344271659851, 0.6039080023765564, 0.5986751914024353, 0.5986157655715942, 0.5983452796936035, 0.5934634804725647]"
157,158,"[2826, 2723, 1345, 1093, 327, 6502, 6383, 2641, 2872, 3301, 2572, 837, 2948, 58293, 2707, 2109, 193, 55282, 1409, 107, 7541, 53000, 671, 2805, 7022, 2139, 720, 3006, 1378, 1127, 2300, 3489, 27674, 1367, 1909, 849, 1215, 1021, 616, 3396, 2085, 880, 2140, 2881, 29, 55391, 2018, 35836, 1911, 1321]","[0.7805989980697632, 0.7755002379417419, 0.7692163586616516, 0.7576824426651001, 0.7469126582145691, 0.7068031430244446, 0.7004994750022888, 0.6987403035163879, 0.6985592842102051, 0.6846959590911865, 0.6844046115875244, 0.6797114610671997, 0.655491054058075, 0.6536552906036377, 0.6380838751792908, 0.6210986375808716, 0.6209442615509033, 0.6129006743431091, 0.6122859120368958, 0.6057370901107788, 0.5953119397163391, 0.5911219120025635, 0.5841153860092163, 0.583012580871582, 0.5590674877166748, 0.5586400032043457, 0.5582343935966492, 0.556171715259552, 0.547156035900116, 0.5344436168670654, 0.5320689678192139, 0.5304548740386963, 0.5289286375045776, 0.5256325602531433, 0.5193958878517151, 0.5154615044593811, 0.511418879032135, 0.5044040083885193, 0.49475666880607605, 0.49383047223091125, 0.4930111765861511, 0.48608264327049255, 0.48497554659843445, 0.4806951880455017, 0.4750076234340668, 0.4741296172142029, 0.47341370582580566, 0.472249835729599, 0.470974326133728, 0.4706883728504181]"
158,159,"[356, 1, 593, 318, 527, 6942, 1704, 296, 106782, 6377, 68954, 8533, 50872, 58559, 4963, 150, 54001, 69122, 7153, 6539, 597, 5989, 68157, 8368, 3147, 364, 81845, 79132, 1721, 47, 2762, 109374, 4896, 5299, 1682, 63082, 588, 72998, 4306, 367, 8961, 60069, 260, 47099, 69844, 74458, 4226, 40815, 1307, 4886]","[1.124680995941162, 1.0970726013183594, 1.0678925514221191, 1.064936637878418, 1.0547343492507935, 1.0452958345413208, 1.0377994775772095, 1.0186892747879028, 1.0064032077789307, 1.0060341358184814, 1.0042389631271362, 0.9930345416069031, 0.991998553276062, 0.9912623167037964, 0.9879342317581177, 0.9850678443908691, 0.9826015830039978, 0.9825514554977417, 0.9786354303359985, 0.9772143363952637, 0.9755004048347473, 0.974940299987793, 0.9707126021385193, 0.9703214764595032, 0.9695010185241699, 0.9683496356010437, 0.9677658677101135, 0.9675431251525879, 0.9662753343582153, 0.9640781879425049, 0.9630748629570007, 0.9606215357780457, 0.9531188607215881, 0.9523416757583618, 0.9513375163078308, 0.9501322507858276, 0.9497532248497009, 0.948788583278656, 0.9446287155151367, 0.941916286945343, 0.9416061043739319, 0.9415838718414307, 0.9412872195243835, 0.9408128261566162, 0.9401758313179016, 0.9323740601539612, 0.9276226162910461, 0.9266446232795715, 0.9257152676582336, 0.9249544739723206]"
159,160,"[1249, 70, 1882, 3285, 1466, 2338, 1954, 1206, 3408, 2167, 442, 3300, 1644, 3510, 1097, 610, 2455, 648, 1921, 1544, 2431, 3977, 2085, 172, 293, 919, 1690, 2470, 590, 170, 2985, 2407, 1676, 1320, 1485, 2797, 2858, 1653, 364, 2115, 2529, 1580, 1573, 2193, 2396, 3438, 1270, 2028, 2002, 3033]","[1.273126482963562, 1.2568374872207642, 1.2558854818344116, 1.1850699186325073, 1.17951238155365, 1.1730471849441528, 1.1702721118927002, 1.1624070405960083, 1.1608558893203735, 1.160854458808899, 1.152976632118225, 1.1493765115737915, 1.1469802856445312, 1.1339908838272095, 1.1337882280349731, 1.1331065893173218, 1.125321626663208, 1.1239837408065796, 1.1212173700332642, 1.114942193031311, 1.1145585775375366, 1.112009048461914, 1.1003589630126953, 1.0987863540649414, 1.0902734994888306, 1.086248517036438, 1.081858515739441, 1.0767457485198975, 1.0762730836868286, 1.0755993127822876, 1.0754268169403076, 1.0731297731399536, 1.0724366903305054, 1.0679956674575806, 1.0672780275344849, 1.057174563407898, 1.0568737983703613, 1.0562372207641602, 1.055385708808899, 1.0548123121261597, 1.0509957075119019, 1.0509355068206787, 1.0487734079360962, 1.0474098920822144, 1.047406792640686, 1.0471343994140625, 1.0461716651916504, 1.0452631711959839, 1.0438597202301025, 1.0434767007827759]"
160,161,"[1148, 1307, 745, 1028, 48, 588, 2018, 1223, 595, 594, 3396, 899, 2144, 2791, 3751, 2080, 1022, 3481, 2641, 2248, 1035, 720, 596, 2100, 2140, 2424, 1234, 1265, 2081, 1032, 2396, 1197, 616, 2918, 39, 912, 1, 1093, 252, 2617, 34, 1079, 551, 2078, 587, 3114, 4571, 38038, 1965, 5060]","[0.9193628430366516, 0.878153383731842, 0.8685851097106934, 0.8680732846260071, 0.8548204302787781, 0.8436732888221741, 0.8298536539077759, 0.8212995529174805, 0.8186371922492981, 0.8089837431907654, 0.7912311553955078, 0.7898532152175903, 0.7855344414710999, 0.7821574211120605, 0.7808237075805664, 0.7762001752853394, 0.7759934067726135, 0.7725774049758911, 0.7677933573722839, 0.7633728981018066, 0.7628377676010132, 0.7562615871429443, 0.7539317607879639, 0.7518234252929688, 0.7497037649154663, 0.746845006942749, 0.7465149164199829, 0.7459323406219482, 0.7453200817108154, 0.7452005743980408, 0.7402282953262329, 0.739260196685791, 0.7392030954360962, 0.7296686172485352, 0.7286691665649414, 0.7263815999031067, 0.7220749258995056, 0.7195441126823425, 0.7144359350204468, 0.7122693657875061, 0.7098753452301025, 0.7080233097076416, 0.7077175974845886, 0.7074394226074219, 0.7021237015724182, 0.7014815807342529, 0.6974539756774902, 0.6958283185958862, 0.6906626224517822, 0.6894810199737549]"
161,162,"[590, 356, 318, 296, 593, 47, 349, 150, 161, 527, 589, 110, 253, 457, 32, 480, 153, 288, 50, 266, 509, 292, 165, 367, 62, 339, 208, 587, 1, 344, 39, 21, 364, 141, 380, 231, 597, 300, 185, 588, 539, 36, 595, 225, 10, 454, 34, 592, 648, 316]","[0.9743645191192627, 0.9712366461753845, 0.969602108001709, 0.9671435952186584, 0.964796781539917, 0.9572356343269348, 0.9564872980117798, 0.9548738598823547, 0.9508550763130188, 0.9502028226852417, 0.9501680135726929, 0.9493682980537415, 0.9473497271537781, 0.9413920640945435, 0.9413667917251587, 0.9397901296615601, 0.9381917715072632, 0.9374568462371826, 0.9362716674804688, 0.9358453750610352, 0.9234606027603149, 0.9213505387306213, 0.9207829833030701, 0.918681800365448, 0.9184122085571289, 0.9166374802589417, 0.9165163040161133, 0.9163325428962708, 0.9161665439605713, 0.9152399897575378, 0.9103173017501831, 0.9102643728256226, 0.9097556471824646, 0.9088771939277649, 0.9084521532058716, 0.9083161950111389, 0.9059839844703674, 0.9057518839836121, 0.9039427042007446, 0.9038122892379761, 0.900388240814209, 0.8993484377861023, 0.8981995582580566, 0.897550642490387, 0.8966721296310425, 0.8965219855308533, 0.8964839577674866, 0.889344334602356, 0.8892279863357544, 0.8890882134437561]"
162,163,"[1721, 1407, 1485, 1614, 1747, 1777, 1676, 1597, 1617, 1722, 1704, 1625, 1717, 1711, 1588, 1805, 1438, 1476, 1726, 1586, 1608, 1515, 1357, 1835, 1620, 1687, 1183, 1682, 1358, 2080, 1584, 1801, 1784, 1672, 1391, 1589, 1562, 1569, 2431, 2002, 1729, 1923, 2706, 1573, 1641, 2006, 1645, 1876, 1639, 1615]","[0.8398449420928955, 0.8306277990341187, 0.7847765684127808, 0.7686163187026978, 0.7432926297187805, 0.7355073690414429, 0.727661669254303, 0.7205391526222229, 0.707979142665863, 0.6752839088439941, 0.6734427809715271, 0.6720661520957947, 0.6643137335777283, 0.6583811044692993, 0.65582674741745, 0.6551843881607056, 0.631920576095581, 0.6282586455345154, 0.6231275796890259, 0.6167081594467163, 0.6139161586761475, 0.6077697277069092, 0.6045293211936951, 0.5901821851730347, 0.5800321102142334, 0.5783478021621704, 0.5670245289802551, 0.5662001967430115, 0.5647697448730469, 0.5643758177757263, 0.556207001209259, 0.5545967817306519, 0.5493192672729492, 0.5482429265975952, 0.5472239851951599, 0.5447673201560974, 0.5397546291351318, 0.5362297296524048, 0.5162981152534485, 0.5142134428024292, 0.5092939734458923, 0.5073792338371277, 0.50426185131073, 0.5034359097480774, 0.501287579536438, 0.5009781122207642, 0.4954892098903656, 0.4953533113002777, 0.49237924814224243, 0.4918242394924164]"
163,164,"[1240, 1210, 260, 589, 1196, 1291, 2571, 480, 1200, 1198, 1036, 1580, 780, 110, 2028, 1527, 457, 1214, 1356, 592, 377, 2628, 1370, 648, 593, 3578, 3996, 858, 3793, 1097, 1270, 2115, 1101, 1721, 1, 318, 32, 356, 1573, 590, 165, 1610, 316, 1961, 733, 2167, 2791, 2640, 1374, 380]","[0.9594681262969971, 0.9319235682487488, 0.9168499112129211, 0.916758120059967, 0.9066645503044128, 0.9058418273925781, 0.9057440757751465, 0.902908444404602, 0.8988824486732483, 0.8953322768211365, 0.8931478261947632, 0.886858344078064, 0.8847633600234985, 0.8839320540428162, 0.8830385208129883, 0.8620942234992981, 0.8564745783805847, 0.8539631962776184, 0.8488368988037109, 0.8452394008636475, 0.8403194546699524, 0.8401052355766296, 0.8399900197982788, 0.8386582732200623, 0.8343009352684021, 0.831811249256134, 0.8287293910980225, 0.8285706639289856, 0.8236809372901917, 0.8222323656082153, 0.821611762046814, 0.817958414554596, 0.8174372315406799, 0.8170251846313477, 0.8168425559997559, 0.8118859529495239, 0.8037542700767517, 0.7967244386672974, 0.7852230668067932, 0.7851337194442749, 0.7828807234764099, 0.766754150390625, 0.7662559747695923, 0.7653457522392273, 0.7625195980072021, 0.7614756226539612, 0.7600167393684387, 0.7568985223770142, 0.7561333179473877, 0.7551742196083069]"
164,165,"[2028, 858, 5952, 5349, 1196, 1210, 4993, 3996, 2329, 5445, 1291, 5378, 110, 5218, 2571, 1198, 4963, 1036, 5418, 3897, 5481, 4995, 260, 5989, 4022, 5902, 2194, 1270, 480, 5464, 5956, 4085, 7153, 4027, 593, 6378, 5991, 1197, 8961, 4878, 4973, 377, 296, 1221, 4306, 7361, 6874, 1200, 1527, 318]","[1.01463782787323, 0.978534996509552, 0.9733604192733765, 0.9724290370941162, 0.9604554772377014, 0.95804762840271, 0.9529392123222351, 0.9521209001541138, 0.939294695854187, 0.937282383441925, 0.935673713684082, 0.9334909319877625, 0.9291154742240906, 0.9272251725196838, 0.9263313412666321, 0.9250331521034241, 0.9037293791770935, 0.9033790230751038, 0.9002796411514282, 0.8942321538925171, 0.8936626315116882, 0.8922937512397766, 0.8861802816390991, 0.8850712180137634, 0.8848739266395569, 0.8840658068656921, 0.8823725581169128, 0.8823593258857727, 0.8811778426170349, 0.8723970651626587, 0.8721369504928589, 0.8707317113876343, 0.8693599700927734, 0.867317259311676, 0.8658009171485901, 0.8651838302612305, 0.8594188094139099, 0.8592915534973145, 0.8560866713523865, 0.8535746335983276, 0.8534902334213257, 0.8480960130691528, 0.8478793501853943, 0.8474133014678955, 0.8463016152381897, 0.8439332842826843, 0.843813419342041, 0.8409296870231628, 0.8356376886367798, 0.8341522812843323]"
