,userId,itemIds,scores
204,205,"[7153, 4993, 5952, 79132, 68954, 58559, 60069, 4896, 260, 59315, 2571, 81845, 8368, 6539, 6377, 81834, 72998, 109487, 4226, 69844, 89745, 76093, 68157, 912, 54001, 4886, 1198, 8961, 5816, 2028, 116797, 1196, 1704, 3147, 40815, 112852, 2959, 356, 122904, 3578, 33794, 50872, 48780, 63082, 527, 88125, 4306, 1210, 5989, 91529]","[0.8864683508872986, 0.8760542273521423, 0.8740125298500061, 0.8716460466384888, 0.8712602853775024, 0.8706466555595398, 0.8423017263412476, 0.8405542969703674, 0.8148428797721863, 0.8107936978340149, 0.8030129075050354, 0.8024291396141052, 0.7879641056060791, 0.7825818061828613, 0.7782856822013855, 0.7774137854576111, 0.7767070531845093, 0.7766199111938477, 0.7740811109542847, 0.7733858227729797, 0.7667971253395081, 0.766625702381134, 0.7631433606147766, 0.7566589117050171, 0.755886435508728, 0.7544252872467041, 0.7543242573738098, 0.7525562047958374, 0.7522922158241272, 0.7516064643859863, 0.7452441453933716, 0.7443143725395203, 0.7432624101638794, 0.7418988347053528, 0.7371607422828674, 0.7360063195228577, 0.7294989824295044, 0.7289249897003174, 0.7282904386520386, 0.7240397930145264, 0.723849892616272, 0.72272789478302, 0.7175571918487549, 0.7167806625366211, 0.7147917151451111, 0.7142059206962585, 0.7134722471237183, 0.7121841311454773, 0.7115747928619385, 0.7111963033676147]"
205,206,"[780, 1073, 736, 141, 648, 1, 17, 32, 25, 95, 7, 733, 62, 1356, 786, 608, 36, 788, 802, 5, 260, 104, 805, 376, 653, 494, 708, 3, 762, 628, 784, 852, 661, 112, 1210, 58, 14, 52, 719, 6, 140, 743, 377, 480, 593, 457, 21, 110, 344, 587]","[0.9089351296424866, 0.885873019695282, 0.88344407081604, 0.8777262568473816, 0.8766367435455322, 0.8751682043075562, 0.8620996475219727, 0.8603707551956177, 0.8481391072273254, 0.8473230600357056, 0.8459247946739197, 0.8362767696380615, 0.8356620073318481, 0.8162701725959778, 0.8087770938873291, 0.7928465008735657, 0.790506899356842, 0.7869350910186768, 0.7824897170066833, 0.7789682745933533, 0.7652970552444458, 0.7576895952224731, 0.7555302381515503, 0.7544776797294617, 0.7542721033096313, 0.7503818273544312, 0.7501842975616455, 0.7417141795158386, 0.718911349773407, 0.717382550239563, 0.7168380618095398, 0.7072802782058716, 0.7069304585456848, 0.7064440846443176, 0.7008192539215088, 0.7003127932548523, 0.699683427810669, 0.6985964775085449, 0.6982390284538269, 0.6881749629974365, 0.6742506623268127, 0.6702181696891785, 0.6548832654953003, 0.6517385840415955, 0.6489004492759705, 0.6474257111549377, 0.6381174325942993, 0.6380605101585388, 0.6372690200805664, 0.6369089484214783]"
206,207,"[2021, 2858, 2571, 260, 1198, 1196, 2959, 2968, 2428, 2329, 3264, 2707, 3578, 858, 1210, 2628, 2723, 2641, 1321, 2193, 2028, 1270, 2384, 1197, 2949, 1200, 3703, 743, 2991, 3793, 1127, 3740, 785, 1580, 2791, 1125, 1214, 2762, 4993, 3263, 1373, 1291, 1221, 1036, 1193, 2423, 3298, 2300, 2366, 3996]","[0.6696306467056274, 0.6622365713119507, 0.6220391392707825, 0.6124633550643921, 0.6085514426231384, 0.6067447066307068, 0.6066856384277344, 0.6059788465499878, 0.6034934520721436, 0.6014648675918579, 0.6004268527030945, 0.596782386302948, 0.5904785990715027, 0.5887890458106995, 0.5870757699012756, 0.5788472890853882, 0.5778576731681824, 0.5757678747177124, 0.5732869505882263, 0.5719939470291138, 0.5594334006309509, 0.5592342019081116, 0.5481542348861694, 0.5467689633369446, 0.5415815711021423, 0.5318830609321594, 0.5307097434997559, 0.5298383831977844, 0.5274524688720703, 0.526790201663971, 0.5198062658309937, 0.5190302729606628, 0.5168691277503967, 0.5107888579368591, 0.5086246132850647, 0.5069931149482727, 0.5068389177322388, 0.5061123967170715, 0.5060651898384094, 0.5030414462089539, 0.5007655620574951, 0.49845656752586365, 0.4938782751560211, 0.49378493428230286, 0.49249935150146484, 0.49130868911743164, 0.4903758764266968, 0.4899252653121948, 0.4816681146621704, 0.480215460062027]"
207,208,"[110, 356, 589, 296, 593, 480, 457, 2571, 318, 50, 2028, 527, 2628, 1196, 1198, 150, 1036, 590, 3578, 380, 10, 47, 1210, 344, 260, 153, 592, 165, 1291, 377, 2762, 2858, 2959, 733, 780, 1580, 1221, 1721, 2353, 1200, 1610, 1214, 1704, 858, 329, 648, 316, 32, 367, 2605]","[0.9350957274436951, 0.8992297649383545, 0.8975897431373596, 0.8863315582275391, 0.8545936942100525, 0.8462413549423218, 0.838654637336731, 0.8385465741157532, 0.8379862308502197, 0.8264725804328918, 0.8244947791099548, 0.8147982358932495, 0.8057677745819092, 0.8032047152519226, 0.7976959347724915, 0.7939153909683228, 0.7900850176811218, 0.7878305912017822, 0.7874574065208435, 0.7820722460746765, 0.7816830277442932, 0.7815585136413574, 0.7749819755554199, 0.7746204137802124, 0.7582655549049377, 0.7549853920936584, 0.7525632977485657, 0.7468637824058533, 0.7426554560661316, 0.7392500638961792, 0.7370327115058899, 0.7350738644599915, 0.7307106256484985, 0.7280107140541077, 0.7268779873847961, 0.7227655649185181, 0.7200541496276855, 0.7088747024536133, 0.7058480978012085, 0.7033783197402954, 0.6980634331703186, 0.6971663236618042, 0.6952633261680603, 0.6951726078987122, 0.6911721229553223, 0.6897618770599365, 0.6847922801971436, 0.6834680438041687, 0.6817564964294434, 0.6731405258178711]"
208,209,"[2571, 58559, 79132, 2959, 318, 2028, 356, 3578, 1704, 260, 4993, 593, 1198, 7153, 5952, 527, 2858, 1196, 858, 296, 2762, 59315, 91529, 60069, 68954, 4226, 110, 68157, 48516, 109487, 1221, 1210, 1291, 50, 1193, 48780, 1721, 1036, 2329, 33794, 89745, 6539, 7361, 3147, 74458, 589, 99114, 8961, 78499, 68358]","[1.003650426864624, 0.9769272804260254, 0.9768023490905762, 0.959481954574585, 0.9314810633659363, 0.9213764071464539, 0.9090909957885742, 0.9036620855331421, 0.8973469734191895, 0.8945027589797974, 0.8942998647689819, 0.8923972249031067, 0.8923476338386536, 0.8796625733375549, 0.8762799501419067, 0.8744009733200073, 0.8598383069038391, 0.8576422333717346, 0.8536715507507324, 0.8535596132278442, 0.8526017069816589, 0.8491373658180237, 0.846047043800354, 0.8405641913414001, 0.8398742079734802, 0.8249074220657349, 0.8193132877349854, 0.816721498966217, 0.8163683414459229, 0.810282826423645, 0.8003735542297363, 0.7988526821136475, 0.7954806685447693, 0.7942962050437927, 0.7911945581436157, 0.7909826636314392, 0.7868053317070007, 0.7756093740463257, 0.7712033987045288, 0.7652969360351562, 0.7620626091957092, 0.761942982673645, 0.7565881013870239, 0.7482921481132507, 0.746492862701416, 0.7392666935920715, 0.738817036151886, 0.7298200130462646, 0.7211074233055115, 0.7210480570793152]"
209,210,"[59315, 5445, 5349, 7153, 89745, 122918, 95510, 5816, 3793, 98809, 4896, 5952, 76093, 60069, 81834, 8636, 115617, 122904, 112852, 152081, 4993, 176371, 1210, 116797, 110, 168252, 68358, 116823, 122916, 8961, 589, 4886, 3578, 122886, 50872, 2571, 108932, 33493, 88125, 77561, 1196, 177765, 1198, 98243, 79091, 8368, 1356, 95167, 69844, 4306]","[1.0884348154067993, 1.0452953577041626, 1.0354642868041992, 1.0294896364212036, 1.0223346948623657, 1.0199775695800781, 1.0186842679977417, 1.0112626552581787, 1.0014798641204834, 0.9979466795921326, 0.9972130656242371, 0.9954302310943604, 0.9952051043510437, 0.9948114156723022, 0.9908546209335327, 0.988918125629425, 0.9820491671562195, 0.9812853336334229, 0.9794690012931824, 0.9788227677345276, 0.977945864200592, 0.9765176773071289, 0.9761596322059631, 0.9714008569717407, 0.9679202437400818, 0.9646355509757996, 0.9637032747268677, 0.9627997279167175, 0.96235591173172, 0.9582086801528931, 0.9533052444458008, 0.9532857537269592, 0.9530332684516907, 0.9504404067993164, 0.9504027366638184, 0.9492470622062683, 0.9448556900024414, 0.9447656869888306, 0.9436936974525452, 0.9425749778747559, 0.9412977695465088, 0.9409124851226807, 0.9402977228164673, 0.9392614364624023, 0.9389057159423828, 0.9387169480323792, 0.9379512071609497, 0.9376831650733948, 0.9368677735328674, 0.9346096515655518]"
210,211,"[2959, 2571, 58559, 59315, 4226, 4993, 48516, 60069, 2858, 3578, 2329, 79132, 1704, 48780, 7153, 3147, 68954, 5952, 2028, 44191, 2762, 5989, 33794, 68157, 7361, 260, 68358, 1198, 6539, 54286, 71535, 858, 6874, 1196, 50872, 91529, 8961, 5418, 6377, 1682, 4995, 3949, 4011, 70286, 32587, 63082, 1221, 4022, 1210, 1721]","[1.0979301929473877, 1.091531753540039, 1.0759416818618774, 1.0648252964019775, 1.0614904165267944, 1.0555596351623535, 1.0417649745941162, 1.0386180877685547, 1.0383355617523193, 1.0311882495880127, 1.0233831405639648, 1.0219489336013794, 1.0213385820388794, 1.0121183395385742, 1.0035961866378784, 0.999993085861206, 0.9943281412124634, 0.9937986731529236, 0.9925265908241272, 0.9871106743812561, 0.983898937702179, 0.9727112054824829, 0.9705579876899719, 0.9670348167419434, 0.9667856097221375, 0.9639410972595215, 0.9635188579559326, 0.9616649150848389, 0.9585953950881958, 0.9567893147468567, 0.9527794122695923, 0.9458838105201721, 0.9454566836357117, 0.9450479745864868, 0.945000946521759, 0.9432896375656128, 0.9385564923286438, 0.9385359883308411, 0.9355133771896362, 0.9322430491447449, 0.9289924502372742, 0.9283171892166138, 0.9252701997756958, 0.9163294434547424, 0.9137480854988098, 0.9093755483627319, 0.9072353839874268, 0.9035351276397705, 0.90308678150177, 0.9016525149345398]"
211,212,"[81845, 1270, 134853, 164179, 1, 60069, 5618, 858, 122918, 109487, 72998, 30793, 112552, 122886, 50872, 51255, 54272, 4226, 48394, 89745, 2959, 79132, 1258, 260, 134130, 2858, 318, 4878, 33794, 91500, 1206, 1580, 112852, 122904, 122882, 91529, 58559, 119145, 8961, 68954, 116797, 102903, 96079, 122920, 608, 45722, 80463, 44191, 4973, 68157]","[1.0965172052383423, 1.084571123123169, 1.0832380056381226, 1.0808690786361694, 1.080345869064331, 1.065480351448059, 1.0627291202545166, 1.0570343732833862, 1.0567659139633179, 1.0566037893295288, 1.0558894872665405, 1.0518159866333008, 1.0483940839767456, 1.0463837385177612, 1.046051025390625, 1.0434750318527222, 1.0420875549316406, 1.0383261442184448, 1.0373153686523438, 1.0359892845153809, 1.035720944404602, 1.0348658561706543, 1.0343644618988037, 1.0337146520614624, 1.0318125486373901, 1.0299252271652222, 1.0292695760726929, 1.027496576309204, 1.027260422706604, 1.0266050100326538, 1.026007056236267, 1.025870442390442, 1.0257930755615234, 1.0252493619918823, 1.0245493650436401, 1.0234874486923218, 1.0217458009719849, 1.0205931663513184, 1.0202573537826538, 1.019906759262085, 1.0198419094085693, 1.018412470817566, 1.0174365043640137, 1.0103936195373535, 1.0101826190948486, 1.0082602500915527, 1.0081788301467896, 1.0077279806137085, 1.0074245929718018, 1.0052480697631836]"
212,213,"[4993, 4306, 2571, 1036, 1198, 5952, 858, 33794, 6539, 260, 1291, 7153, 6377, 1240, 1721, 1210, 1214, 3578, 4886, 1196, 1, 51662, 1200, 2959, 58559, 2028, 2762, 3114, 1258, 68954, 7147, 49530, 5445, 1193, 1370, 4011, 2232, 59315, 70286, 5378, 7143, 76251, 2858, 3555, 2115, 53972, 5349, 4226, 3285, 3409]","[0.9749467372894287, 0.9725311398506165, 0.9525442123413086, 0.9517325162887573, 0.9477007389068604, 0.9372490048408508, 0.9300164580345154, 0.928068220615387, 0.9213424324989319, 0.9161497354507446, 0.9130247831344604, 0.9120015501976013, 0.9025944471359253, 0.8979648351669312, 0.8919459581375122, 0.8915698528289795, 0.8859898447990417, 0.8785576224327087, 0.8754688501358032, 0.8705130815505981, 0.8687517046928406, 0.863616943359375, 0.8596723675727844, 0.8578557968139648, 0.8576394319534302, 0.8560800552368164, 0.8496188521385193, 0.8429989814758301, 0.8428267240524292, 0.8371255397796631, 0.8367022275924683, 0.8318741917610168, 0.8248113393783569, 0.8238326907157898, 0.8229317665100098, 0.8225328922271729, 0.8220627903938293, 0.8211591243743896, 0.8189742565155029, 0.8180049061775208, 0.8176622986793518, 0.8136601448059082, 0.8136281967163086, 0.8128852248191833, 0.8119455575942993, 0.8068639039993286, 0.8066121339797974, 0.8051959872245789, 0.804020345211029, 0.8033837676048279]"
213,214,"[648, 141, 780, 736, 1073, 788, 1, 733, 95, 62, 786, 32, 104, 5, 7, 1356, 17, 25, 653, 494, 3, 743, 802, 784, 628, 36, 805, 661, 762, 719, 608, 112, 260, 376, 9, 852, 708, 52, 14, 832, 140, 6, 1059, 1210, 135, 637, 65, 1393, 737, 58]","[0.8667749762535095, 0.862619936466217, 0.8566895127296448, 0.8548507690429688, 0.8543220162391663, 0.8196154236793518, 0.8185074925422668, 0.8124598860740662, 0.8101017475128174, 0.803480863571167, 0.8019991517066956, 0.7912738919258118, 0.788869321346283, 0.7741940021514893, 0.7733273506164551, 0.7726602554321289, 0.7621455192565918, 0.7605839371681213, 0.7585160136222839, 0.7515379786491394, 0.750226616859436, 0.7468245029449463, 0.7407833933830261, 0.7325422167778015, 0.7272211313247681, 0.7227775454521179, 0.7224026918411255, 0.7209658622741699, 0.7204987406730652, 0.7168241739273071, 0.7105746865272522, 0.706173300743103, 0.7013438940048218, 0.6941429376602173, 0.6856622099876404, 0.6716286540031433, 0.6672497987747192, 0.663094162940979, 0.6615250110626221, 0.6504539847373962, 0.6490302681922913, 0.6487715244293213, 0.6382480263710022, 0.6376297473907471, 0.6327443718910217, 0.6289315819740295, 0.6283439993858337, 0.6235631108283997, 0.5926164388656616, 0.588843047618866]"
214,215,"[1136, 2858, 1197, 1721, 2028, 1704, 2571, 2959, 1291, 1196, 1259, 1213, 5952, 1198, 1193, 2762, 1307, 1247, 778, 4993, 7361, 296, 1270, 7153, 527, 912, 3578, 318, 858, 4226, 2324, 356, 1089, 1221, 6539, 6377, 593, 260, 58559, 1036, 2329, 1246, 4878, 4306, 2144, 8961, 2918, 1214, 1225, 60069]","[1.0703463554382324, 1.0684828758239746, 1.0672435760498047, 1.0310055017471313, 1.0303046703338623, 1.0275216102600098, 1.0180550813674927, 1.0171643495559692, 1.0066156387329102, 1.0064274072647095, 1.0012434720993042, 0.9930196404457092, 0.9915834665298462, 0.9863889813423157, 0.9846926927566528, 0.983231246471405, 0.9758517742156982, 0.964123010635376, 0.9625988602638245, 0.9607148170471191, 0.9583680629730225, 0.9575104117393494, 0.9555326104164124, 0.9552416205406189, 0.9516924619674683, 0.9473247528076172, 0.9468553066253662, 0.9459960460662842, 0.9457477331161499, 0.9452604651451111, 0.9444025754928589, 0.944306492805481, 0.9382095336914062, 0.9329498410224915, 0.9300442934036255, 0.9278125166893005, 0.9274709224700928, 0.9273884296417236, 0.9272474646568298, 0.9266104698181152, 0.9232495427131653, 0.9224242568016052, 0.9218091368675232, 0.9169324636459351, 0.9157261848449707, 0.9146285653114319, 0.9125253558158875, 0.9088161587715149, 0.9062579274177551, 0.9047672748565674]"
215,216,"[1387, 2791, 1197, 3552, 924, 3671, 3471, 902, 3175, 1276, 1073, 1278, 910, 2987, 1270, 953, 1136, 2109, 2997, 2915, 898, 2396, 1148, 1968, 2918, 1077, 1265, 1079, 3421, 1230, 1234, 588, 5060, 2716, 2289, 2300, 2064, 1093, 3396, 1288, 933, 3114, 3363, 3897, 1580, 903, 913, 2657, 1198, 34]","[1.1020729541778564, 1.1013882160186768, 1.0998913049697876, 1.0904215574264526, 1.0828585624694824, 1.0800797939300537, 1.0623196363449097, 1.060940146446228, 1.0540361404418945, 1.051783561706543, 1.0469495058059692, 1.0308799743652344, 1.0292316675186157, 1.0237936973571777, 1.0157110691070557, 1.0121628046035767, 1.0097776651382446, 1.0083650350570679, 1.0065646171569824, 1.0023300647735596, 0.9969061613082886, 0.996565043926239, 0.9951927661895752, 0.9930781722068787, 0.9922332167625427, 0.9919986724853516, 0.9866393804550171, 0.9844016432762146, 0.9821692705154419, 0.9800837635993958, 0.9791826605796814, 0.9768573641777039, 0.9751998782157898, 0.9726259112358093, 0.9724838137626648, 0.9706198573112488, 0.9673424363136292, 0.9665950536727905, 0.9664425849914551, 0.9656955003738403, 0.9653489589691162, 0.964810311794281, 0.9594699740409851, 0.9548658728599548, 0.9539678692817688, 0.9537481665611267, 0.9532856941223145, 0.9527745842933655, 0.9523717164993286, 0.9523065090179443]"
216,217,"[748, 24, 3104, 368, 1049, 196, 1388, 2094, 445, 4085, 707, 733, 1476, 2724, 1909, 317, 1197, 543, 933, 610, 1036, 2002, 2770, 1377, 2409, 1586, 3361, 104, 1580, 1275, 588, 1047, 1198, 1367, 637, 3685, 1562, 969, 135, 260, 316, 415, 1711, 745, 227, 494, 377, 2616, 762, 1287]","[1.1449999809265137, 1.12091863155365, 1.11855947971344, 1.1103399991989136, 1.1045981645584106, 1.100182294845581, 1.0982234477996826, 1.0965049266815186, 1.096118688583374, 1.0907021760940552, 1.0817028284072876, 1.0671073198318481, 1.0660067796707153, 1.0616192817687988, 1.0612446069717407, 1.0603338479995728, 1.059471607208252, 1.058497428894043, 1.0571870803833008, 1.0548313856124878, 1.0540645122528076, 1.0526529550552368, 1.0523041486740112, 1.0491734743118286, 1.0485411882400513, 1.0478841066360474, 1.0465582609176636, 1.0460929870605469, 1.0455026626586914, 1.045479416847229, 1.0450834035873413, 1.0449556112289429, 1.043919324874878, 1.0437498092651367, 1.0403743982315063, 1.0399806499481201, 1.0393646955490112, 1.0389935970306396, 1.0385833978652954, 1.0376650094985962, 1.0366791486740112, 1.036422848701477, 1.0362352132797241, 1.035549283027649, 1.0348438024520874, 1.0346530675888062, 1.0346168279647827, 1.0337364673614502, 1.033303141593933, 1.0329899787902832]"
217,218,"[5445, 5952, 2858, 1196, 2502, 1198, 1625, 4306, 903, 6377, 2657, 2324, 3052, 4886, 5349, 2571, 2762, 1210, 4995, 296, 750, 1090, 2699, 1193, 3996, 1288, 2012, 1653, 1517, 318, 2028, 1304, 527, 1372, 1380, 1584, 2302, 50, 1270, 260, 1208, 2959, 858, 2355, 1258, 1197, 223, 541, 1234, 16]","[0.7950347661972046, 0.7753466963768005, 0.7690812349319458, 0.7681167721748352, 0.7629663944244385, 0.7612177133560181, 0.7494832277297974, 0.7448978424072266, 0.7408756613731384, 0.7386902570724487, 0.7385662794113159, 0.7380882501602173, 0.7372332811355591, 0.730051577091217, 0.7271896004676819, 0.7266716361045837, 0.7253170609474182, 0.7229028940200806, 0.7213888764381409, 0.7126584649085999, 0.7122484445571899, 0.7122395038604736, 0.7111056447029114, 0.7101094126701355, 0.709960401058197, 0.7095139622688293, 0.7079058885574341, 0.7074994444847107, 0.7072656154632568, 0.7062066197395325, 0.7061008214950562, 0.7052677869796753, 0.7049190998077393, 0.7048556208610535, 0.7038838267326355, 0.7034636735916138, 0.7026752829551697, 0.7016147375106812, 0.7009556889533997, 0.7005674839019775, 0.7003188729286194, 0.6998476386070251, 0.6961165070533752, 0.6948222517967224, 0.6946781873703003, 0.6878306865692139, 0.6862959861755371, 0.6859695315361023, 0.6846545338630676, 0.6835312843322754]"
218,219,"[3052, 5464, 1729, 858, 4226, 3555, 3623, 6934, 4776, 3578, 745, 1148, 4011, 2797, 4270, 50, 4223, 51255, 44665, 3481, 1089, 48516, 5630, 1222, 1610, 1221, 34048, 6708, 7143, 2470, 1732, 8798, 3994, 2329, 4262, 45499, 2353, 924, 5010, 5418, 4239, 1200, 2916, 1923, 377, 6874, 5266, 6, 8528, 1517]","[1.1442813873291016, 1.1388016939163208, 1.1230831146240234, 1.1223891973495483, 1.113049864768982, 1.1062511205673218, 1.1038661003112793, 1.0975216627120972, 1.0933313369750977, 1.0878283977508545, 1.0868412256240845, 1.0793260335922241, 1.0775682926177979, 1.0740644931793213, 1.0737022161483765, 1.073381781578064, 1.0730127096176147, 1.0719287395477295, 1.0706998109817505, 1.068616271018982, 1.067725419998169, 1.0660127401351929, 1.0645548105239868, 1.0645123720169067, 1.063038945198059, 1.0616103410720825, 1.0612534284591675, 1.0590431690216064, 1.058327317237854, 1.05670166015625, 1.0550808906555176, 1.054518222808838, 1.0534710884094238, 1.0527801513671875, 1.051980972290039, 1.0514390468597412, 1.0508296489715576, 1.0505609512329102, 1.0499933958053589, 1.0494985580444336, 1.0487936735153198, 1.048071026802063, 1.0480490922927856, 1.0463861227035522, 1.0462642908096313, 1.0456749200820923, 1.0455213785171509, 1.0421899557113647, 1.0403406620025635, 1.0400865077972412]"
