userId,itemIds,scores
192,"[303, 502, 748, 247, 2191, 557, 341, 2526, 1020, 2436, 1714, 282, 1016, 568, 4182, 1018, 4829, 8493, 49, 5630, 5759, 3577, 1043, 1459, 3349, 7043, 1019, 4165, 2355, 1032, 4878, 107, 279, 1975, 3032, 0, 46, 686, 1092, 4087, 1113, 898, 5177, 4621, 8877, 1470, 1028, 554, 1971, 943]","[0.9952201843261719, 0.9657904505729675, 0.955833911895752, 0.9539185762405396, 0.9445949792861938, 0.9412217736244202, 0.9301061034202576, 0.9290887713432312, 0.9127565622329712, 0.9120224714279175, 0.9063608646392822, 0.9019879102706909, 0.8986552953720093, 0.8899816870689392, 0.8784436583518982, 0.8711124658584595, 0.8690662980079651, 0.8681227564811707, 0.8648728728294373, 0.8586334586143494, 0.8555113673210144, 0.8553104996681213, 0.8532558083534241, 0.8518581986427307, 0.8508302569389343, 0.8471596240997314, 0.8364207148551941, 0.8361791372299194, 0.8348142504692078, 0.8207828998565674, 0.8190881609916687, 0.8136196136474609, 0.8135049343109131, 0.8124052286148071, 0.8010069131851196, 0.799931526184082, 0.7924859523773193, 0.7860334515571594, 0.7855281829833984, 0.7824820876121521, 0.7806620001792908, 0.7729983925819397, 0.7719833254814148, 0.7719223499298096, 0.770775318145752, 0.7583251595497131, 0.7516392469406128, 0.7505593299865723, 0.7483032941818237, 0.7468181848526001]"
193,"[1191, 2295, 152, 558, 47, 1110, 2049, 327, 527, 147, 1056, 897, 496, 1207, 526, 930, 1399, 444, 530, 174, 784, 2262, 1100, 1126, 4224, 1952, 707, 211, 518, 2387, 416, 222, 1288, 15, 639, 944, 6, 1852, 2306, 560, 462, 421, 1202, 954, 528, 1412, 1074, 1761, 1030, 692]","[0.6970851421356201, 0.6950045824050903, 0.6931504607200623, 0.6725854277610779, 0.6685426831245422, 0.6666037440299988, 0.6625508666038513, 0.6584654450416565, 0.6533365249633789, 0.6446349024772644, 0.6390512585639954, 0.6363582015037537, 0.629487156867981, 0.6276688575744629, 0.6236031651496887, 0.6224676966667175, 0.6216894388198853, 0.6209745407104492, 0.6147028803825378, 0.6134886741638184, 0.6093990206718445, 0.6087992787361145, 0.6087430119514465, 0.6035334467887878, 0.6032758355140686, 0.6028121113777161, 0.6027960181236267, 0.602105438709259, 0.600332498550415, 0.6003100275993347, 0.5938752889633179, 0.5894497036933899, 0.5894059538841248, 0.5815942287445068, 0.5807631015777588, 0.5787506699562073, 0.5785958766937256, 0.5784684419631958, 0.578402042388916, 0.5758249163627625, 0.5752083659172058, 0.5700386166572571, 0.5696541666984558, 0.5649083852767944, 0.5637693405151367, 0.5617144107818604, 0.5593347549438477, 0.5575908422470093, 0.5554138422012329, 0.5546258687973022]"
194,"[2240, 1381, 1374, 3222, 805, 1412, 3032, 438, 1016, 2131, 2562, 2191, 3421, 1714, 1043, 2308, 282, 2526, 46, 458, 1266, 49, 1654, 1647, 2288, 3148, 2355, 2311, 2717, 1041, 1020, 1035, 1470, 2436, 943, 1997, 1044, 557, 2611, 2166, 303, 1975, 516, 3392, 3184, 2302, 2306, 2363, 2281, 1404]","[1.112542986869812, 1.0928889513015747, 1.072249174118042, 1.0717052221298218, 1.068438172340393, 1.0641852617263794, 1.0629546642303467, 1.0569766759872437, 1.0530496835708618, 1.0511611700057983, 1.0501192808151245, 1.0489364862442017, 1.0482789278030396, 1.042492389678955, 1.0394704341888428, 1.0345510244369507, 1.033915638923645, 1.0308295488357544, 1.0307444334030151, 1.029059886932373, 1.026436448097229, 1.025619626045227, 1.0253671407699585, 1.023449182510376, 1.022324800491333, 1.0221604108810425, 1.021544098854065, 1.021508812904358, 1.0199675559997559, 1.01979398727417, 1.0197679996490479, 1.0185879468917847, 1.017861247062683, 1.0176656246185303, 1.016931176185608, 1.0157504081726074, 1.0157502889633179, 1.0119022130966187, 1.0115236043930054, 1.007891058921814, 1.0062378644943237, 1.005367398262024, 1.0051535367965698, 1.0026882886886597, 1.0026687383651733, 0.9988042712211609, 0.9979581236839294, 0.9969781637191772, 0.9963255524635315, 0.9946978688240051]"
195,"[303, 557, 341, 107, 247, 502, 2191, 282, 1714, 554, 1020, 1018, 898, 49, 1032, 748, 4182, 3032, 46, 5630, 0, 2526, 8493, 4829, 1113, 1459, 438, 2355, 7043, 568, 139, 458, 279, 688, 2696, 1344, 1043, 2436, 1092, 3577, 1016, 5177, 1975, 888, 349, 1470, 596, 7315, 31, 8701]","[1.0378612279891968, 1.0223467350006104, 1.0179656744003296, 0.9930006265640259, 0.9840717315673828, 0.982077419757843, 0.9702322483062744, 0.967282235622406, 0.9488831758499146, 0.9437624216079712, 0.9195809960365295, 0.9195700883865356, 0.9169429540634155, 0.9105613827705383, 0.9092375040054321, 0.9034704566001892, 0.8974782824516296, 0.8937971591949463, 0.8929870128631592, 0.890076220035553, 0.8865580558776855, 0.8849601745605469, 0.8812775015830994, 0.8771256804466248, 0.8705399632453918, 0.8586874008178711, 0.8497985601425171, 0.8426947593688965, 0.8400593996047974, 0.837725043296814, 0.8351829051971436, 0.8327416777610779, 0.8314383625984192, 0.8248476982116699, 0.8213509321212769, 0.8099594116210938, 0.8094361424446106, 0.8022913336753845, 0.795529305934906, 0.7923517823219299, 0.7891768217086792, 0.7884565591812134, 0.7881447076797485, 0.7874158620834351, 0.7861673831939697, 0.7749855518341064, 0.767837643623352, 0.7659558057785034, 0.7656437158584595, 0.7629469633102417]"
196,"[458, 554, 282, 107, 341, 557, 49, 303, 2191, 1020, 1714, 438, 502, 46, 1018, 247, 556, 31, 555, 688, 2436, 2240, 1032, 748, 139, 898, 1022, 568, 1016, 1043, 1036, 1344, 1113, 805, 1080, 516, 279, 2355, 329, 1062, 0, 3032, 1035, 951, 1092, 596, 2526, 154, 142, 362]","[0.9698094129562378, 0.9617886543273926, 0.9582123160362244, 0.9522318243980408, 0.9289976954460144, 0.9266108274459839, 0.926034152507782, 0.9183125495910645, 0.9011588096618652, 0.8988338112831116, 0.8951491117477417, 0.8919172286987305, 0.891166090965271, 0.8882314562797546, 0.8782171607017517, 0.8719556927680969, 0.8711625933647156, 0.8707725405693054, 0.8706070184707642, 0.8634107112884521, 0.8579853177070618, 0.851119875907898, 0.8491582274436951, 0.8414376378059387, 0.839653730392456, 0.8311556577682495, 0.8287859559059143, 0.823699951171875, 0.8207162618637085, 0.8162863254547119, 0.8158482909202576, 0.8147210478782654, 0.8115760684013367, 0.8016563057899475, 0.8001310229301453, 0.7989643812179565, 0.7919564843177795, 0.7901047468185425, 0.7896648049354553, 0.780164361000061, 0.7776225209236145, 0.7732608318328857, 0.7699950933456421, 0.7636299133300781, 0.7615774273872375, 0.7612075209617615, 0.7590250968933105, 0.7553306818008423, 0.7533513307571411, 0.7530084252357483]"
197,"[2436, 1611, 2296, 2356, 1047, 2281, 2355, 24, 31, 3392, 139, 2191, 1714, 2240, 3032, 1470, 557, 1975, 1204, 2562, 3635, 2039, 1389, 552, 1087, 2552, 1374, 1517, 951, 596, 1016, 516, 2302, 3390, 1030, 1381, 247, 1028, 3427, 1043, 438, 1348, 1202, 1344, 4182, 1459, 1035, 4184, 805, 282]","[1.134621024131775, 1.112932562828064, 1.0802849531173706, 1.0732074975967407, 1.0525310039520264, 1.0472631454467773, 1.0445177555084229, 1.0407763719558716, 1.0407662391662598, 1.033713698387146, 1.0293039083480835, 1.0286343097686768, 1.0279444456100464, 1.0253112316131592, 1.0252825021743774, 1.0246235132217407, 1.024225115776062, 1.0235308408737183, 1.020089030265808, 1.0174845457077026, 1.0171828269958496, 1.0154564380645752, 1.0122272968292236, 1.0121768712997437, 1.0113149881362915, 1.0109666585922241, 1.0104084014892578, 1.0087459087371826, 1.0080348253250122, 1.0069129467010498, 1.0068416595458984, 1.0043874979019165, 1.0039026737213135, 1.0029466152191162, 1.0026304721832275, 1.0020281076431274, 1.00137460231781, 1.001137614250183, 1.0006434917449951, 0.9977113604545593, 0.9952324628829956, 0.9949472546577454, 0.9947419762611389, 0.9945432543754578, 0.9931454062461853, 0.9909085631370544, 0.9905886650085449, 0.9896528124809265, 0.9895681738853455, 0.9885500073432922]"
198,"[3392, 1069, 15, 1044, 1440, 1381, 805, 1374, 1470, 516, 3427, 4170, 1479, 1412, 670, 1611, 2889, 2166, 342, 412, 954, 1016, 2436, 1198, 31, 2562, 1872, 1035, 2288, 2131, 1030, 322, 1021, 1266, 2381, 108, 1476, 2593, 1028, 1997, 362, 1302, 139, 5309, 1348, 2706, 1087, 4165, 943, 3421]","[1.2411260604858398, 1.1847717761993408, 1.168609380722046, 1.1286674737930298, 1.1283223628997803, 1.1201255321502686, 1.1180496215820312, 1.1175744533538818, 1.1050530672073364, 1.1016740798950195, 1.1013941764831543, 1.0974253416061401, 1.090804100036621, 1.082842469215393, 1.081183671951294, 1.0799223184585571, 1.0788276195526123, 1.0773149728775024, 1.0756008625030518, 1.0728514194488525, 1.0716580152511597, 1.0654678344726562, 1.0622929334640503, 1.0622475147247314, 1.0618783235549927, 1.0613319873809814, 1.0591156482696533, 1.057334542274475, 1.0565844774246216, 1.0556968450546265, 1.0543372631072998, 1.0500454902648926, 1.0457037687301636, 1.045454740524292, 1.0441515445709229, 1.0416338443756104, 1.0415908098220825, 1.0412973165512085, 1.0405099391937256, 1.038907527923584, 1.0376023054122925, 1.0371484756469727, 1.0361934900283813, 1.0329314470291138, 1.0311086177825928, 1.0298703908920288, 1.0290337800979614, 1.0289757251739502, 1.0269317626953125, 1.0263466835021973]"
199,"[2611, 2627, 2281, 3320, 3413, 1611, 2302, 7688, 4515, 561, 3749, 4154, 2552, 4182, 1068, 1020, 1302, 3637, 247, 18, 5447, 6271, 383, 2889, 6260, 3184, 6942, 2436, 3392, 1019, 982, 5625, 3032, 3148, 6206, 2311, 1852, 2240, 3417, 38, 5630, 2192, 2593, 3593, 139, 5177, 6263, 4531, 4857, 2067]","[1.1632620096206665, 1.1028034687042236, 1.101507544517517, 1.0961076021194458, 1.0903147459030151, 1.0817952156066895, 1.0758639574050903, 1.0751248598098755, 1.0746020078659058, 1.0676218271255493, 1.0658234357833862, 1.0636801719665527, 1.056978464126587, 1.0564326047897339, 1.0562348365783691, 1.0554776191711426, 1.0516538619995117, 1.0513074398040771, 1.0491894483566284, 1.0477406978607178, 1.0437567234039307, 1.0434775352478027, 1.0431668758392334, 1.042030930519104, 1.0382002592086792, 1.0374915599822998, 1.0371124744415283, 1.0370874404907227, 1.0367231369018555, 1.0366429090499878, 1.0352284908294678, 1.0349586009979248, 1.0324816703796387, 1.0318363904953003, 1.0309419631958008, 1.0303541421890259, 1.0280183553695679, 1.0277537107467651, 1.0272985696792603, 1.0270564556121826, 1.0263310670852661, 1.0259559154510498, 1.0250688791275024, 1.0246155261993408, 1.0245810747146606, 1.0242798328399658, 1.023869276046753, 1.0235350131988525, 1.0233879089355469, 1.0230764150619507]"
200,"[458, 38, 1018, 139, 33, 1032, 1344, 556, 341, 1019, 0, 365, 438, 553, 1020, 554, 107, 1092, 352, 247, 2240, 1302, 688, 31, 2039, 282, 659, 552, 1470, 1852, 1999, 1698, 329, 211, 898, 1036, 2436, 557, 954, 1714, 2552, 559, 1348, 142, 303, 951, 2191, 1110, 502, 596]","[1.0507020950317383, 1.0390468835830688, 1.03212308883667, 1.0300883054733276, 1.0268794298171997, 1.0239208936691284, 1.023233413696289, 1.0179471969604492, 1.0062942504882812, 1.00615656375885, 1.006047248840332, 1.004974365234375, 1.0046885013580322, 1.0041319131851196, 1.003509521484375, 0.9993768334388733, 0.9980958700180054, 0.9964386224746704, 0.996131956577301, 0.9946600794792175, 0.9850812554359436, 0.9823960065841675, 0.9795538783073425, 0.9794498085975647, 0.9763570427894592, 0.9762671589851379, 0.9761191010475159, 0.9758659601211548, 0.971251368522644, 0.9668989181518555, 0.9640529155731201, 0.9638157486915588, 0.9631078839302063, 0.9619233012199402, 0.9593210816383362, 0.9585186839103699, 0.9583732485771179, 0.9538415670394897, 0.9518967270851135, 0.9476719498634338, 0.9465596079826355, 0.941355288028717, 0.9404098987579346, 0.9402797222137451, 0.9382648468017578, 0.9381400942802429, 0.9380142688751221, 0.9355960488319397, 0.9346450567245483, 0.934342086315155]"
201,"[948, 2512, 1125, 435, 1115, 803, 1741, 1706, 1651, 1042, 1083, 1088, 1091, 3133, 794, 1086, 1113, 555, 843, 2665, 1094, 1789, 2519, 2154, 1923, 951, 1795, 35, 1121, 2899, 1205, 1043, 516, 1076, 1072, 2780, 1081, 1185, 1129, 1646, 4224, 748, 1036, 2948, 2092, 2409, 1064, 2010, 1198, 1062]","[1.1613030433654785, 1.134408950805664, 1.1158121824264526, 1.0872855186462402, 1.0814381837844849, 1.081368088722229, 1.0774844884872437, 1.077238917350769, 1.07642662525177, 1.0707738399505615, 1.0690237283706665, 1.0623016357421875, 1.0620927810668945, 1.061453938484192, 1.0602476596832275, 1.0597915649414062, 1.0576072931289673, 1.055898904800415, 1.055466890335083, 1.0534662008285522, 1.053281307220459, 1.053187370300293, 1.0516386032104492, 1.0510175228118896, 1.0490236282348633, 1.0483286380767822, 1.046277403831482, 1.0457111597061157, 1.045274019241333, 1.0437355041503906, 1.0433775186538696, 1.0429306030273438, 1.0414611101150513, 1.0393956899642944, 1.0379972457885742, 1.0378707647323608, 1.0374702215194702, 1.037271499633789, 1.0365290641784668, 1.0363463163375854, 1.0322315692901611, 1.0316367149353027, 1.0313745737075806, 1.0299047231674194, 1.029521107673645, 1.0290703773498535, 1.028876543045044, 1.0287448167800903, 1.0262787342071533, 1.0262213945388794]"
202,"[303, 341, 502, 557, 282, 2191, 554, 107, 49, 5630, 4829, 4182, 2696, 4093, 0, 247, 139, 3032, 46, 3635, 349, 438, 5094, 4480, 279, 2526, 352, 1018, 1459, 1032, 1344, 1020, 1714, 458, 2355, 8493, 4410, 5177, 7043, 1440, 4184, 553, 688, 3417, 6418, 3222, 4099, 3577, 1470, 898]","[1.0241672992706299, 0.9979984164237976, 0.9814358353614807, 0.9699434638023376, 0.9660210013389587, 0.947597861289978, 0.9444287419319153, 0.9424561262130737, 0.9239984750747681, 0.9238584041595459, 0.9208912253379822, 0.919366717338562, 0.9125425815582275, 0.9083588123321533, 0.9065412878990173, 0.8981686234474182, 0.8941230177879333, 0.8916478157043457, 0.8818169236183167, 0.8817075490951538, 0.8811492919921875, 0.8799348473548889, 0.8773906230926514, 0.875838577747345, 0.8696770668029785, 0.8683475852012634, 0.8656890392303467, 0.8655415177345276, 0.8653140068054199, 0.8593760132789612, 0.8592537045478821, 0.8577038049697876, 0.8556823134422302, 0.8544824719429016, 0.8542993068695068, 0.8511909246444702, 0.8471412062644958, 0.8377279043197632, 0.8369118571281433, 0.8351560235023499, 0.8335918188095093, 0.8312081694602966, 0.823554515838623, 0.8228163719177246, 0.8187863230705261, 0.8164341449737549, 0.8163992762565613, 0.8162351846694946, 0.8104485869407654, 0.8102191686630249]"
203,"[7043, 5759, 8493, 2526, 4165, 5630, 7303, 2233, 4878, 4829, 943, 670, 303, 8877, 3577, 5411, 2436, 5626, 3349, 4621, 4182, 4087, 2191, 282, 1975, 1028, 888, 7200, 7315, 2898, 748, 1971, 502, 279, 6754, 5791, 49, 1080, 686, 9352, 7355, 6976, 7399, 46, 557, 6370, 1016, 3985, 5177, 8756]","[1.0428169965744019, 1.0264265537261963, 1.010847806930542, 1.0077970027923584, 0.9989594221115112, 0.9862121939659119, 0.9826433062553406, 0.9822364449501038, 0.9783068895339966, 0.9780319333076477, 0.975565493106842, 0.9681807160377502, 0.9637175798416138, 0.9629678726196289, 0.9619714617729187, 0.9615957140922546, 0.9610730409622192, 0.9581029415130615, 0.9572154879570007, 0.9559609293937683, 0.9530580043792725, 0.9515032768249512, 0.9426172971725464, 0.9424871206283569, 0.9391542077064514, 0.937588632106781, 0.9367884993553162, 0.9299505352973938, 0.9240082502365112, 0.9226883053779602, 0.9210166335105896, 0.9204474687576294, 0.9165346622467041, 0.9155454039573669, 0.9113374352455139, 0.9110110402107239, 0.9043357968330383, 0.8978964686393738, 0.8964152932167053, 0.8962637782096863, 0.8961697220802307, 0.8960904479026794, 0.8920319676399231, 0.8887412548065186, 0.8870483040809631, 0.8826618194580078, 0.8803440928459167, 0.8762375712394714, 0.8751259446144104, 0.8740876913070679]"
204,"[5630, 4182, 2898, 4829, 8493, 7043, 8877, 4099, 247, 7399, 2191, 8701, 6137, 5177, 3577, 3638, 7393, 2233, 6635, 6726, 5810, 6418, 5094, 1020, 7996, 4093, 7635, 8301, 793, 4749, 2696, 1459, 2526, 7355, 1714, 7157, 6027, 341, 1018, 3635, 3032, 502, 1032, 888, 0, 8339, 303, 7590, 4857, 8148]","[0.8873106837272644, 0.8797327876091003, 0.8777451515197754, 0.8691620826721191, 0.8645880818367004, 0.8579856753349304, 0.8421266674995422, 0.832400918006897, 0.8182929158210754, 0.8162856698036194, 0.8015285134315491, 0.7993128895759583, 0.7826886177062988, 0.7791315317153931, 0.7726176977157593, 0.7697034478187561, 0.7680081725120544, 0.7655662298202515, 0.76446533203125, 0.7642573714256287, 0.7547380924224854, 0.7536730170249939, 0.7519246935844421, 0.7485836148262024, 0.7461059093475342, 0.7461028695106506, 0.7443324327468872, 0.7417989373207092, 0.7387562394142151, 0.7386336922645569, 0.7381296157836914, 0.7373225092887878, 0.733851969242096, 0.733401894569397, 0.731862485408783, 0.7310830950737, 0.7292494773864746, 0.728387713432312, 0.72551429271698, 0.7238554358482361, 0.7230361104011536, 0.721257746219635, 0.7156616449356079, 0.7151497006416321, 0.7136342525482178, 0.712293267250061, 0.7120832204818726, 0.7115100622177124, 0.7107635736465454, 0.7106218338012695]"
205,"[688, 662, 930, 131, 596, 0, 31, 16, 24, 6, 92, 61, 659, 1170, 694, 568, 707, 35, 696, 4, 247, 600, 101, 471, 710, 639, 361, 2, 581, 677, 692, 109, 647, 604, 5, 1032, 747, 57, 13, 51, 666, 458, 130, 362, 552, 557, 107, 438, 329, 20]","[0.899356484413147, 0.8791196942329407, 0.877859890460968, 0.8748435974121094, 0.8731741905212402, 0.866918683052063, 0.8617439866065979, 0.8540735840797424, 0.8475291132926941, 0.8424501419067383, 0.8405002951622009, 0.8355071544647217, 0.8322809338569641, 0.8071234226226807, 0.8016870021820068, 0.798690676689148, 0.781600832939148, 0.7787091732025146, 0.7771223783493042, 0.7757583856582642, 0.7660766839981079, 0.7549774050712585, 0.7493913173675537, 0.7483603358268738, 0.7459263801574707, 0.7448685169219971, 0.7424035668373108, 0.7413086891174316, 0.7110621333122253, 0.710945188999176, 0.7105305790901184, 0.7045861482620239, 0.7028114199638367, 0.7027041912078857, 0.7013166546821594, 0.698514997959137, 0.6947770118713379, 0.6923781037330627, 0.6913819909095764, 0.6911329627037048, 0.6692497730255127, 0.6679584383964539, 0.6651301383972168, 0.6571601629257202, 0.6531103253364563, 0.6516928672790527, 0.6490584015846252, 0.647650420665741, 0.647326648235321, 0.6430138349533081]"
206,"[1707, 2436, 2191, 247, 1020, 1018, 2526, 2533, 3032, 2248, 2071, 1975, 1032, 2784, 2318, 2303, 748, 2240, 1019, 1135, 1714, 1092, 1871, 2028, 1022, 2517, 3222, 973, 1036, 3134, 1113, 4182, 666, 2556, 898, 1344, 2066, 2355, 3171, 693, 2812, 2783, 1016, 2381, 1043, 1184, 971, 2281, 1044, 2070]","[0.659880518913269, 0.6460880637168884, 0.6345022916793823, 0.6284964680671692, 0.6224729418754578, 0.6175738573074341, 0.6057012677192688, 0.5997909903526306, 0.598487377166748, 0.5960171818733215, 0.5953100919723511, 0.5911298394203186, 0.5894824266433716, 0.5878392457962036, 0.5875236988067627, 0.5855046510696411, 0.5846987366676331, 0.582126796245575, 0.5742294788360596, 0.5696166753768921, 0.5673166513442993, 0.5646229982376099, 0.5617856383323669, 0.5473740100860596, 0.5400212407112122, 0.5353298783302307, 0.5346747040748596, 0.532924473285675, 0.5280671119689941, 0.5279722213745117, 0.5207310914993286, 0.5181514620780945, 0.5181382894515991, 0.5101078152656555, 0.5100797414779663, 0.5095785856246948, 0.5068740844726562, 0.5064963102340698, 0.5043451189994812, 0.5035889744758606, 0.501318097114563, 0.500170111656189, 0.4944034814834595, 0.4938257038593292, 0.4914986193180084, 0.4914584457874298, 0.48850196599960327, 0.48774081468582153, 0.48685160279273987, 0.48006853461265564]"
207,"[107, 282, 554, 341, 557, 303, 458, 438, 502, 49, 2191, 1714, 2240, 1018, 139, 555, 46, 1020, 9, 1032, 365, 898, 3032, 329, 247, 556, 2355, 142, 2436, 2526, 362, 154, 688, 659, 1113, 1043, 1344, 596, 314, 1022, 1997, 1470, 748, 1374, 1036, 31, 1459, 301, 352, 0]","[0.9261448979377747, 0.8812743425369263, 0.8739569783210754, 0.8726469874382019, 0.8527452945709229, 0.8398036956787109, 0.8386502861976624, 0.8352872729301453, 0.8253544569015503, 0.8234987854957581, 0.8207087516784668, 0.8201895952224731, 0.8005512356758118, 0.7999300956726074, 0.7961165904998779, 0.7905844449996948, 0.7837517261505127, 0.7836166024208069, 0.7832003235816956, 0.775825023651123, 0.7754117846488953, 0.7720701694488525, 0.7699366807937622, 0.7693669199943542, 0.7593347430229187, 0.7580153942108154, 0.7412338852882385, 0.7401837110519409, 0.7383987307548523, 0.7367858290672302, 0.7354192733764648, 0.7335561513900757, 0.7295226454734802, 0.7287153005599976, 0.7237380146980286, 0.720923900604248, 0.7142828106880188, 0.7008447051048279, 0.6996369361877441, 0.6965920925140381, 0.6955622434616089, 0.6947582364082336, 0.6938294768333435, 0.6914328336715698, 0.6904550194740295, 0.6882899403572083, 0.686789870262146, 0.6852629780769348, 0.6850938200950623, 0.6832420825958252]"
