,userId,itemId,rating
402621,1576482,4472,4
402746,63467,1642,5
402755,1703462,406,3
402876,1429195,1220,4
402893,2240577,4432,4
402941,1933526,4356,3
403121,2635955,191,4
403264,217218,886,3
403430,1823576,3198,5
403439,882475,1144,3
403449,136536,3446,2
403599,796707,4472,4
403763,1282392,2800,5
403806,2177830,3444,5
403993,923059,329,5
404085,1687281,1561,3
404134,1161753,1865,5
404171,976347,4069,4
404533,1104580,2200,4
404565,2012907,3197,1
404604,819834,3925,5
404630,1282488,758,3
404692,516179,4463,4
404817,2040916,2778,1
404924,1191177,3168,3
405020,378066,1918,4
405073,1092359,1110,4
405093,1016448,1307,5
405139,1613393,2152,1
405354,428322,571,4
405395,2588720,1428,4
405400,2331272,299,3
405430,167249,2870,3
405444,2369613,2779,2
405600,2192608,1163,5
405790,2284249,3151,4
405877,1051728,607,2
405911,211368,357,4
405954,661851,2152,4
406049,2088567,2372,5
406145,513838,1615,4
406306,297874,1865,4
406347,591774,2342,4
406386,1025734,28,5
406472,1091253,4306,4
406526,1686810,4472,5
406559,822312,1220,5
406585,1517436,940,4
406714,999375,1289,3
406750,2112365,2290,5
406794,142946,1220,4
406872,289840,3962,5
406888,2478610,2350,3
407150,1958840,758,3
407173,2220332,4384,2
407178,1639153,3106,3
407190,891093,8,5
407227,1041928,4080,3
407266,1342168,2395,3
407316,755497,3936,3
407427,404453,3165,5
407518,1811949,1470,4
407569,1460846,1865,5
407606,1253685,3500,3
407643,810671,2122,3
407721,1200359,1289,4
408111,18956,3282,5
408114,1100167,4315,4
408121,791625,4364,4
408140,122965,1975,2
408204,580401,3610,3
408263,943658,4266,5
408288,98572,2314,4
408391,1290916,175,5
408491,1847936,2186,5
408879,1313649,2172,4
408932,929968,3958,5
408946,701916,3151,1
409024,2501177,313,3
409141,2255453,175,5
409184,2385504,985,4
409195,657197,2178,3
409224,2115237,3648,5
409246,2094685,850,3
409326,1923652,3905,4
409366,2085391,2874,4
409565,30665,896,4
409594,1404734,571,3
409599,2167359,3825,4
409685,1414582,3437,4
409697,1355141,1466,3
409745,1934095,413,5
409770,778849,3728,4
409860,1671921,4135,3
409922,1686011,2164,5
409934,78859,3860,3
409948,1684587,1590,4
409980,2162429,3106,4
410014,2384282,1435,5
410178,1976773,1771,2
410281,1594198,2178,5
410308,1636024,1406,1
410481,2440358,1428,3
410608,922248,1102,5
410657,574532,3860,3
410680,548288,2874,4
410778,498294,494,5
410832,2426105,897,4
410848,1680806,4266,4
410862,852298,2698,3
410995,1074388,209,5
411094,1302328,1220,3
411099,1121303,3624,4
411141,376583,4227,4
411163,2116653,1798,3
411266,791625,2178,3
411298,641780,2751,3
411437,940098,2660,4
411451,1693133,758,5
411502,8413,3680,3
411666,1144310,2992,3
411715,122965,3078,4
411763,966713,2016,4
411861,1219163,989,3
411923,1128644,3624,4
412036,914327,3825,5
412092,877745,2391,2
412120,2372546,2800,2
412124,1244740,4123,1
412189,1532275,4356,4
412305,2440255,1890,2
412493,751906,2705,5
412557,1945994,2112,3
412572,2491503,1180,5
412597,1277365,1918,1
412730,739512,4420,4
412923,609653,3756,2
413024,1192745,256,4
413060,964940,607,2
413072,347087,1180,4
413112,2485195,2782,2
413181,1245140,1324,5
413215,248058,4306,5
413217,1407133,1832,4
413318,1291709,3523,4
413397,925278,3917,1
413437,743341,3890,3
413462,1987037,1060,5
413481,734412,1744,3
413496,722007,334,3
413606,322810,3917,4
413766,1221947,1974,4
413768,872067,443,4
413817,1129323,1180,4
413835,1643617,4488,4
413838,1341186,3320,1
413914,2372603,3860,2
413956,628053,3541,2
413976,2557795,2920,4
414054,947304,3320,3
414209,1271221,3960,2
414307,823637,4306,5
414512,2297298,4389,4
414522,774210,2009,5
414584,1673281,2122,4
414690,1836587,312,4
414693,1075174,3222,4
414715,2527588,3538,3
415067,569056,3610,5
415136,2205119,3427,4
415225,1208512,4432,4
415227,2272548,2380,3
415293,1405691,2782,5
415302,1715970,3161,2
415378,2415207,299,3
415435,557652,197,5
415448,2050477,4345,4
415459,1685331,2095,4
415490,2297641,689,4
415533,1345108,3254,3
415559,2297004,2782,5
415633,2119125,357,4
415646,1230843,1145,3
415665,647433,607,4
415886,1966615,862,4
415904,706340,3368,3
416089,1671804,4364,3
416244,228735,1632,3
416316,2263902,3312,4
416370,1218973,494,5
416379,801745,378,3
416412,2398911,1221,3
416511,1238797,3624,4
416514,910869,1180,4
416534,1664590,1963,4
416813,2439163,2617,3
416842,1083890,2209,5
417350,366021,1073,4
417420,2507709,30,4
417454,2010285,240,4
417545,1186735,4485,3
417657,2141101,3522,5
418119,415882,2699,4
418130,931954,1810,3
418158,631587,4345,3
418239,1042907,299,2
418372,275678,4389,2
418383,1098387,4159,4
418511,518824,3320,4
418517,1512643,886,3
418572,1658109,985,3
418603,178520,2340,3
418717,168246,1367,3
418838,2274310,2015,3
418881,1354064,3605,5
418914,1862969,334,3
419047,1303636,1425,4
419066,2190846,313,4
419093,2626992,3423,3
419104,2292959,2040,5
419145,2072494,3320,4
419318,754742,4040,5
419329,2439199,2254,3
419362,1067804,2128,3
419380,1825757,1905,5
419517,638720,571,5
419581,758619,798,3
419648,899944,3138,4
419777,2466954,1799,5
419837,1056592,3371,5
420051,1332383,4356,4
420059,918385,1744,4
420144,865640,4135,5
420308,1901020,3427,4
420498,668445,2342,4
420540,2636749,30,3
420643,1491044,3920,4
420675,2555461,3605,4
420682,1646311,3689,2
420688,1949173,1202,5
420716,1919885,199,4
420807,217225,2016,5
420872,1605779,4356,5
420926,1416837,4345,3
420952,2107498,2192,4
421036,2435477,1962,4
421075,1427032,3290,4
421246,91049,359,3
421323,658284,985,5
421415,62054,2862,4
421429,2065016,457,4
421546,1434009,2580,4
421564,967827,1481,3
421615,2178639,2391,3
421656,1271465,2905,3
421719,588352,985,4
421748,963541,1406,4
421758,1747599,2465,3
421808,27815,3106,2
421843,1590951,4432,3
421881,506310,1202,5
421907,1688640,2470,5
422028,365604,329,1
422111,2159942,1642,3
422528,1164290,3756,4
422764,1438271,3522,3
422853,2003899,4302,4
423093,2073276,3756,1
423248,2098645,3624,3
423293,167012,3510,4
423312,1552990,2045,4
423471,2382409,2192,5
423512,771490,175,4
423698,665054,798,5
423738,2447884,413,5
423764,253971,3071,4
423870,466651,3469,2
423890,228454,4043,4
424077,1725857,3151,4
424107,523800,2862,3
424330,803556,1297,3
424335,1335063,3736,5
424369,2584323,2122,4
424377,2122903,3058,4
424480,990494,2913,3
424567,2128239,705,4
424608,1793173,2360,5
424757,1498230,886,4
424854,1631741,4432,3
424929,69029,1754,5
424931,953533,963,4
425108,1419335,2290,5
425206,754342,1659,5
425247,2407192,2762,1
425262,2112998,3151,5
425351,1979238,2660,5
425419,1959604,571,1
425465,2165975,3538,2
425710,860145,3256,5
425712,1271262,1138,3
425722,2224167,1682,3
425726,184650,3542,5
425730,1041207,285,5
425739,1269496,3463,5
425785,1633294,1865,4
425938,1620114,1373,5
426078,871350,1668,4
426132,589006,3405,5
426167,216588,1138,2
426286,2225876,1561,5
426307,213690,1035,2
426314,2000192,2699,2
426419,649804,1650,3
426517,994741,197,4
426554,184070,3905,4
426640,486963,4256,3
426740,2071911,3970,5
426866,1544400,1719,4
426892,2165613,4432,5
426898,2196980,1001,3
426914,1471285,1865,1
426947,1193751,4345,5
427036,1944564,1890,5
427067,1503097,3917,5
427132,530134,1395,3
427143,1650687,1659,4
427185,2569171,413,4
427270,1185256,1202,3
427274,813659,171,4
427311,1634828,818,3
427318,1093168,483,3
427346,2339235,1918,4
427358,1604595,3254,3
427370,2436670,3756,3
427464,550197,798,3
427494,497588,2601,5
427822,1619854,4432,3
427960,1248494,1180,3
427999,1291774,788,2
428014,2373409,789,4
428209,283645,3605,3
428212,1692145,4031,5
428330,1671921,2913,3
428352,2494390,1255,3
428386,580794,2612,3
428450,2469013,4479,5
428504,1501281,3385,4
428563,2319476,2441,5
428663,2188338,2178,5
428677,1463168,720,4
428771,2445622,1615,4
428797,1427032,1983,3
428805,746111,748,3
428818,1341166,3624,4
428946,1547794,1599,3
429137,167012,4432,3
429194,1961716,1011,4
429237,1355968,4345,4
429367,1791430,571,5
429409,1344779,2913,3
429459,2064790,825,5
429486,889734,3427,2
429559,716138,361,4
429645,1285861,3538,3
429666,1526926,273,3
429737,1131536,3648,3
429942,2104654,2389,2
429995,678513,2178,4
430054,1143492,2580,3
430125,2612268,1798,4
430217,1604001,1905,5
430273,2554944,2391,2
430288,1300991,3418,3
430348,437505,4141,4
430439,828931,2095,3
430523,2131899,4472,1
430565,1325897,561,4
430574,1067804,299,4
430585,2278995,4281,2
430588,2111073,3466,3
430672,2002974,4472,4
430895,1680221,3962,5
430940,2241185,191,4
431011,2373570,1854,4
431054,2335450,2452,4
431088,2141642,1865,5
431237,1222730,571,4
431271,2608351,2095,4
431475,1096524,1145,4
431538,2384282,2452,5
431550,1987416,2391,3
431587,2395097,4043,4
431592,1401544,1202,5
431645,46913,4135,3
431660,1539640,111,3
431667,787966,1689,4
431725,938983,3408,2
431768,1712274,1798,5
431771,767842,3954,4
431841,2141630,3716,2
431869,1100167,1905,3
431887,2387409,2443,4
431893,941087,3879,5
431912,1566596,2495,4
431940,1273222,2290,5
432043,2079291,2209,4
432119,2172746,607,3
432196,1768469,1754,3
432378,1253737,670,5
432507,2273283,1905,2
432771,1440845,2800,3
432772,2382409,4356,4
432796,1238797,996,4
432963,607357,1975,2
432966,756972,178,2
433004,564561,2680,2
433088,1277204,1682,4
433102,788755,2342,4
433184,1209092,3433,5
433236,1494802,2209,5
433305,1886518,1370,4
433330,910869,4284,2
433373,1170248,2372,5
433407,1423220,4266,4
433435,349664,4356,5
433446,1043035,2372,3
433473,1604115,1843,3
433571,1251836,758,4
433662,1566176,1659,4
433738,1098921,843,3
433932,6062,3522,3
434101,337252,3079,5
434161,683787,1011,2
434262,1428628,3371,5
434265,599568,1542,4
434456,2399620,1754,5
434602,2279945,1324,3
434626,2377590,4364,4
434649,415645,1144,5
434717,910402,1307,2
434720,2255069,1703,4
434762,2099297,4227,4
434783,918308,3854,4
434815,1224340,2913,5
434859,1731718,2342,5
434869,1683247,4472,3
434921,639260,2128,5
435077,2221432,1055,3
435139,1354685,1971,4
435167,265770,191,4
435232,653345,457,5
435325,391960,517,5
435342,2606726,3938,5
435414,2542849,4392,3
435438,1321983,2423,3
435463,1686223,2462,3
435535,711029,1314,5
435643,353497,1202,1
435690,1506768,483,3
435736,938801,1843,3
435753,1396608,3624,4
435760,192687,2152,2
435807,599859,535,4
435909,1483881,4266,2
436022,180305,4352,4
436258,233778,361,1
436372,2283339,571,4
436517,877745,4472,5
436573,1043138,2457,3
436653,765527,551,5
436846,2114113,4356,5
436943,813499,197,3
437025,1138648,3782,3
437146,2575394,2172,5
437541,1083630,4315,3
437669,893452,361,5
437751,1511662,2779,4
437818,2202210,4315,2
437819,706665,2470,3
437949,654313,2594,3
437969,1011928,3168,3
438087,1335698,1163,2
438142,912171,1220,3
438200,611039,1865,3
438423,2392257,199,3
438450,1935704,798,3
438549,2061257,2430,4
438623,1632516,4266,4
438647,2329297,2182,3
438680,790834,483,4
438706,2183488,1571,4
438733,1056592,4432,4
438777,2273632,188,4
438783,2203206,3106,4
438881,1658205,2360,5
438901,1748911,1865,5
438910,2234775,3936,5
438935,665505,1220,4
438974,2331082,2866,4
438997,1271262,2112,4
439298,2541669,1615,5
439433,711029,3106,5
439434,828931,3730,4
439603,462983,3887,5
439686,1995296,2372,5
439758,220530,798,3
439813,2507406,1682,4
439978,1187140,2499,2
440162,1873766,1633,2
440196,1636024,3151,3
440269,16144,886,3
440462,527182,689,2
440482,1714230,1220,5
440484,1133268,1804,5
440486,154368,1476,4
440593,1274566,2122,3
440684,1155612,143,3
440829,20040,191,4
440954,1669984,312,5
441014,1202529,175,3
441077,2272539,3626,4
441130,1413533,2266,4
441176,631048,1180,5
441214,1657798,3962,5
441252,899416,4306,5
441326,523800,2391,3
441372,945209,3463,4
441446,1503097,3626,3
441538,1560736,4356,1
441541,2347778,1220,2
441650,918385,4100,1
441697,952834,191,5
441807,1200726,3371,4
441875,1418694,188,3
441895,1644013,2122,2
442057,2571419,886,3
442085,269732,4427,4
442165,1963509,3905,4
442244,1193748,3825,2
442275,176222,1719,2
442298,2342898,1255,4
442332,2233195,1939,2
442381,171523,1145,2
442415,1631233,2329,4
442472,628911,3624,5
442520,231441,3860,4
442572,2552617,488,4
442590,2561982,1816,2
442595,1919675,2012,4
442613,1245209,2152,5
442696,2634530,4216,3
442864,1144310,197,4
442916,2634333,1918,3
442949,666290,1073,4
442969,1658518,3433,2
443121,1075512,4219,3
443142,1689019,2135,4
443335,2279486,3936,3
443349,1013357,252,4
443440,1235347,1918,4
443512,2322104,2371,4
443527,697231,1046,3
443678,858185,357,3
443680,314335,2874,4
443686,881956,2580,4
443701,1131536,312,5
443736,588170,1180,5
443845,2347778,197,2
443869,916066,996,5
443892,650667,3817,5
444007,929113,1542,5
444099,2383221,3571,4
444282,1489580,1180,4
444289,1128644,3444,5
444325,583290,1744,3
444472,1485184,1571,3
444515,2216060,1798,5
444653,2031038,2701,5
444661,762324,1509,3
444757,225475,1833,3
444859,2077391,1295,4
444874,447158,1998,5
444890,573792,3864,5
444912,1645957,607,3
444992,1519090,2960,3
445141,322810,299,3
445197,1688484,2601,3
445198,2264690,2465,4
445217,2588445,1798,4
445316,414943,550,5
445327,1282392,1470,5
445428,2059146,3423,4
445437,2358014,3610,5
445537,1899325,311,4
445608,1060428,607,4
445689,1238797,3925,4
445709,1744720,3782,4
445826,1426824,424,3
445850,2549345,1719,3
445906,651906,3875,5
445946,1511274,3427,3
446013,1305601,4432,4
446122,2098657,3170,5
446476,1216452,3015,2
446734,464185,2112,2
446898,2336923,2578,4
446907,1522409,4262,3
446962,1892474,2122,2
447057,661459,2462,3
447150,990481,1180,5
447358,108190,241,3
447422,1279603,571,3
447441,1919675,482,2
447457,567239,825,5
447554,1318216,1027,3
447561,856976,4369,3
447609,1281204,3713,3
447623,1899325,1905,5
447630,178914,1905,4
447658,2579586,3680,3
447692,1294153,3376,2
447770,1604595,1012,5
447784,112105,2874,5
447840,1244862,2660,4
447921,247479,2391,4
448045,1789482,1116,2
448192,1243059,2452,5
448241,1179450,1394,3
448300,1550825,2112,5
448316,2445622,2938,4
448388,1521410,1719,1
448405,623062,4056,3
448451,872647,1220,5
448505,1452122,1470,5
448602,1341995,28,2
448743,413922,2200,5
448744,1030997,1843,4
448799,2116902,1905,5
448887,803556,357,2
448915,210970,2495,3
449001,2634468,831,4
449037,2082170,758,3
449054,269430,1110,4
449145,2199309,2660,5
449178,600052,312,5
449215,6062,3046,4
449249,2189430,3917,2
449273,1282254,1902,5
449306,1084150,2200,2
449362,263906,3151,4
449371,132432,3320,3
449451,1386627,3489,4
449461,1011928,2452,5
449799,2116902,494,4
449811,1319979,1843,3
449817,433215,252,4
449845,348741,3962,4
449874,1513848,985,3
449898,2370805,1145,4
450151,2124653,3824,5
450180,997255,1367,3
450206,802452,1180,3
450285,1199953,2372,4
450295,2535798,330,2
450313,2474409,4123,2
450381,2374769,1466,4
450491,1089899,3624,5
450537,1157467,4353,5
450619,1491044,3364,4
450891,252167,3925,4
450923,901555,3807,4
451018,1069180,1627,3
451089,2225912,668,4
451093,1101746,3282,4
451105,2387809,1578,2
451132,2080083,241,5
451190,1372366,3756,5
451380,1424345,3290,3
451602,622081,4384,4
451689,2641081,1865,5
451787,2639872,2660,3
451806,62880,1645,4
451870,2266811,1406,3
451951,929734,2192,2
452115,174554,3379,4
452161,1620984,1746,3
452355,597410,2578,2
452356,1675152,3290,4
452480,2205740,2874,4
452600,1576482,2874,2
452616,1650641,3756,1
452717,1086448,2465,5
452749,1347845,3936,3
452859,249257,457,4
452865,2211373,3364,4
452917,1658896,3824,4
452981,1657099,1291,5
453035,333436,2178,3
453109,2093567,3917,3
453131,2322941,2452,5
453177,208580,257,4
453253,2276945,937,3
453270,1793173,2782,4
453294,2417643,208,1
453394,347400,4472,4
453459,2237318,1902,5
453480,2438778,1542,2
453615,302611,550,2
453676,1641506,2095,5
453935,1688306,4056,2
453990,1529397,1180,5
454147,2197982,1659,4
454181,2491478,3333,1
454199,634342,1509,5
454318,1128644,2112,3
454599,336705,2452,4
454625,948150,1145,2
454674,1635746,1642,4
454730,2287475,2386,3
454926,1305914,2001,4
455046,1620398,1384,3
455066,1193748,2095,3
455076,1831596,2400,2
455113,495462,241,4
455279,2547476,1962,3
455288,1824535,4472,5
455295,2417025,1770,5
455375,2240990,1665,2
455385,235381,191,4
455523,1658149,1905,5
455541,2366446,290,3
455576,2346623,4356,4
455630,2305369,989,3
455640,1290314,331,3
455661,1664385,3054,4
455739,396418,872,4
455958,1046518,4432,4
455986,2191509,3787,4
456073,811902,1202,4
456109,1186124,3427,4
456494,2337045,1650,5
456651,2043300,1704,4
456837,733919,4488,4
456919,1131305,3254,4
456924,2513522,660,5
456948,678798,4159,3
457057,2517912,4432,3
457141,658660,4315,3
457265,1504994,4353,5
457297,1522620,1902,2
457307,1279222,313,3
457443,1781836,3538,3
457448,902837,3058,3
457484,801745,1959,4
457491,1056408,2782,5
457504,1159919,3198,3
457582,1696869,3310,3
457633,2415989,2922,4
457637,1194124,4345,5
457638,1487394,4262,5
457645,1438423,1406,3
457676,1431320,2443,5
457724,2440255,3925,3
457887,2221057,191,3
457939,640303,2441,1
458124,1435710,241,5
458149,1302056,3079,4
458308,2046878,1974,4
458339,2054980,2874,4
458374,2339160,1307,2
458512,2315537,2612,4
458598,1864975,1428,5
458672,1054463,3624,3
458729,1413533,408,3
458960,2449269,1561,3
459158,1776150,1650,4
459216,639260,4490,4
459239,2328595,3860,4
459242,1254656,3713,5
459267,502916,3624,5
459369,2302216,1625,5
459429,923350,3972,4
459485,874115,3841,4
459489,567687,3962,5
459490,2617117,4266,5
459503,1282254,483,3
459540,906812,674,4
459649,427193,2152,4
459703,1657246,2372,4
459887,1797073,2348,4
459982,459883,3736,4
460004,1325772,2874,3
460021,2137162,1693,4
460238,1544548,30,3
460241,1075512,2186,4
460490,400547,1633,4
460580,145772,4237,3
460582,1636912,2370,3
460593,397841,2953,4
460695,1647876,3925,1
460859,272025,33,5
461020,2042679,3962,5
461038,682259,1947,3
461080,140292,4266,4
461083,1191317,3921,3
461112,1868442,4123,5
461297,2129608,312,4
461307,211880,30,3
461528,622650,3938,4
461532,1289453,3333,4
461631,899944,3840,3
461639,1743240,1542,3
461672,350102,443,4
461676,2340611,4432,5
461756,1824817,2122,4
461836,734698,2152,5
461859,2590801,1905,4
462004,249130,1102,4
462064,1232116,1466,4
462086,947958,4056,2
462191,584399,1291,4
462315,1355598,4496,5
462354,1697186,4356,5
462444,588844,963,3
462603,1730619,1962,4
462630,2286468,2874,5
462807,1776125,621,5
462911,2462256,1865,1
463035,1253418,563,3
463067,663789,989,4
463106,1714230,528,2
463201,2341018,1542,4
463293,1556823,345,3
463420,2574251,1754,4
463515,609357,1719,5
463533,2614051,3418,3
463540,2205740,313,5
463613,1075153,329,3
463802,1253737,3225,3
463901,2450959,1645,3
464040,488723,571,5
464069,371358,2441,5
464195,2165072,4056,5
464260,1685273,2129,1
464438,2548723,4392,5
464441,620920,3414,5
464472,462490,1682,4
464542,1967429,494,5
464561,1576510,1073,4
464668,1924978,4427,5
464694,2013909,3860,5
464808,193438,2913,4
464890,408521,2617,3
464891,778925,2922,5
465142,1931836,2200,2
465263,1634828,4306,4
465328,1744720,1144,3
465469,947304,357,5
465480,905035,482,5
465527,1324692,4216,4
465659,1166166,1798,5
465662,1612252,2209,4
465705,1497039,564,5
465837,894679,482,3
465919,1581727,4306,4
465924,1320209,1428,3
465951,724674,1843,3
466202,191415,1406,2
466209,451892,4262,4
466239,2444979,3541,4
466297,12475,1650,4
466451,352583,1467,4
466458,2438712,2009,4
466468,165906,3925,2
466481,2268279,752,5
466502,2157486,2831,5
466551,1669794,2332,3
466608,763667,357,3
466838,798966,175,4
466934,2012685,4356,3
467033,759370,191,4
